# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.003594;0.000094;0.001758;3.375000;0.100000;8100.000000;3.375000;0.004000;32.000000;0.042187;512000.000000;2.224800;0.012000;2.267139;0.115934
0.035937;0.000314;0.005273;3.375000;0.300000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;2.104000;0.097100;1.967944;0.178451
0.010781;0.000031;0.001758;0.337500;0.100000;13500.000000;1.687500;0.002400;32.000000;0.210938;51200.000000;0.110600;0.017600;0.226416;0.118291
0.003594;0.000031;0.017576;3.375000;0.100000;8100.000000;0.337500;0.000800;64.000000;0.042187;512000.000000;1.369100;0.037300;1.504265;0.130061
0.010781;0.000314;0.001758;3.375000;1.000000;8100.000000;0.337500;0.002400;64.000000;0.126562;512000.000000;0.107000;0.018800;0.297353;0.092564
0.017969;0.000031;0.005273;1.012500;0.100000;13500.000000;0.337500;0.004000;32.000000;0.042187;256000.000000;0.821900;0.155800;0.842998;0.078574
0.017969;0.000314;0.001758;3.375000;0.500000;8100.000000;0.337500;0.004000;64.000000;0.126562;512000.000000;1.453000;0.005500;1.309409;0.121832
0.010781;0.000157;0.005273;1.687500;0.300000;13500.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;1.088800;0.046800;1.009685;0.067399
0.010781;0.000157;0.008788;1.687500;0.300000;8100.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;0.974500;0.188000;1.066192;0.078895
0.003594;0.000157;0.005273;1.687500;0.500000;2700.000000;1.012500;0.004000;6.400000;0.042187;153600.000000;0.655500;0.035000;0.590597;0.086040
0.003594;0.000031;0.001758;1.012500;0.100000;13500.000000;0.337500;0.002400;6.400000;0.042187;256000.000000;0.544600;0.032400;0.725102;0.088637
0.017969;0.000314;0.008788;3.375000;1.000000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;0.249400;0.074000;0.263334;0.077340
0.003594;0.000031;0.005273;3.375000;0.100000;8100.000000;3.375000;0.008000;64.000000;0.210938;512000.000000;2.417800;0.058800;2.319983;0.117393
0.003594;0.000157;0.001758;3.375000;0.100000;8100.000000;3.375000;0.000800;64.000000;0.042187;512000.000000;2.429700;0.101600;2.500298;0.114110
0.003594;0.000031;0.001758;1.687500;0.300000;8100.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;1.147500;0.020600;0.989925;0.103837
0.003594;0.000094;0.005273;1.012500;0.100000;13500.000000;0.337500;0.000800;19.200000;0.042187;256000.000000;0.781600;0.022300;0.833912;0.066690
0.003594;0.000031;0.001758;1.012500;0.300000;13500.000000;0.337500;0.004000;32.000000;0.126562;256000.000000;1.177000;0.027600;0.863192;0.136882
0.003594;0.000314;0.008788;3.375000;0.100000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;2.738800;0.126300;2.553700;0.161481
0.003594;0.000031;0.001758;3.375000;0.500000;8100.000000;1.687500;0.002400;64.000000;0.042187;512000.000000;1.682400;0.032600;1.538098;0.095287
0.003594;0.000094;0.001758;3.375000;1.000000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;0.159800;0.033300;0.190807;0.119414
0.017969;0.000094;0.005273;1.012500;0.300000;8100.000000;1.012500;0.004000;6.400000;0.126562;153600.000000;0.344800;0.236200;0.342290;0.088252
0.010781;0.000031;0.001758;1.687500;0.100000;8100.000000;0.337500;0.004000;32.000000;0.042187;256000.000000;1.069100;0.022400;1.212165;0.076392
0.035937;0.000031;0.005273;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.126562;512000.000000;2.149600;0.064600;2.190811;0.066717
0.010781;0.000094;0.008788;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.210938;512000.000000;2.250100;0.090100;2.122662;0.091249
0.035937;0.000094;0.005273;3.375000;1.000000;8100.000000;0.337500;0.008000;64.000000;0.042187;512000.000000;0.254600;0.037400;0.311869;0.107799
0.017969;0.000094;0.008788;1.687500;0.300000;8100.000000;0.337500;0.000800;32.000000;0.126562;256000.000000;1.142400;0.050200;0.920869;0.130535
0.035937;0.000314;0.017576;3.375000;0.100000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.035400;0.063000;0.141527;0.142230
0.017969;0.000031;0.005273;3.375000;0.100000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;1.973600;0.481200;1.861599;0.068122
0.003594;0.000031;0.001758;3.375000;1.000000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;0.170700;0.029100;0.358502;0.137320
0.003594;0.000094;0.001758;1.687500;0.500000;8100.000000;1.687500;0.000800;32.000000;0.042187;256000.000000;0.933100;0.031400;0.986373;0.066983
0.010781;0.000031;0.005273;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.126562;512000.000000;2.231800;0.380800;2.127992;0.122335
0.003594;0.000031;0.001758;3.375000;0.100000;8100.000000;0.337500;0.002400;64.000000;0.042187;512000.000000;1.538200;0.077800;1.739858;0.113737
