# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.010781;0.000031;0.001758;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.042187;512000.000000;2.977900;0.077200;2.644321;0.085970
0.010781;0.000031;0.001758;1.687500;0.100000;8100.000000;0.337500;0.004000;32.000000;0.042187;256000.000000;1.069100;0.022400;1.232691;0.097643
0.017969;0.000157;0.001758;1.012500;0.500000;8100.000000;0.337500;0.004000;32.000000;0.126562;51200.000000;0.371400;0.015400;0.404998;0.102674
0.010781;0.000157;0.001758;1.687500;0.100000;13500.000000;1.012500;0.000800;19.200000;0.042187;256000.000000;0.895900;0.075000;1.071295;0.105592
0.003594;0.000031;0.001758;1.687500;0.300000;8100.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;1.147500;0.020600;1.041620;0.102878
0.003594;0.000031;0.001758;1.012500;0.300000;13500.000000;0.337500;0.004000;32.000000;0.126562;256000.000000;1.177000;0.027600;0.978667;0.115903
0.035937;0.000314;0.005273;3.375000;0.300000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;2.104000;0.097100;1.867633;0.151732
0.017969;0.000157;0.005273;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.210938;512000.000000;2.390600;0.148100;2.283589;0.114728
0.003594;0.000157;0.005273;1.687500;0.100000;8100.000000;1.012500;0.004000;32.000000;0.042187;256000.000000;1.140800;0.025800;1.348511;0.102067
0.017969;0.000157;0.001758;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.042187;512000.000000;2.524300;0.013200;2.586321;0.056798
0.003594;0.000094;0.001758;3.375000;0.100000;8100.000000;3.375000;0.000800;64.000000;0.126562;512000.000000;2.300200;0.108600;2.462259;0.080322
0.010781;0.000094;0.001758;3.375000;0.100000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;2.331300;0.089500;2.573661;0.056403
0.010781;0.000031;0.005273;1.687500;0.100000;8100.000000;1.012500;0.004000;32.000000;0.042187;256000.000000;1.267100;0.006100;1.299703;0.063282
0.017969;0.000157;0.005273;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.042187;512000.000000;2.705200;0.068800;2.302034;0.132728
0.017969;0.000094;0.005273;3.375000;0.100000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;1.626400;0.051400;1.892849;0.073238
0.035937;0.000094;0.005273;3.375000;1.000000;8100.000000;0.337500;0.008000;64.000000;0.042187;512000.000000;0.254600;0.037400;0.340118;0.137400
0.010781;0.000094;0.005273;3.375000;0.100000;8100.000000;3.375000;0.008000;64.000000;0.042187;512000.000000;2.721300;0.107900;2.658290;0.092692
0.003594;0.000031;0.005273;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.643700;0.059200;2.409429;0.119610
0.017969;0.000157;0.005273;1.687500;0.300000;13500.000000;0.337500;0.000800;32.000000;0.042187;256000.000000;1.116800;0.041000;0.930218;0.091865
0.017969;0.000314;0.001758;3.375000;0.500000;8100.000000;0.337500;0.004000;64.000000;0.126562;512000.000000;1.453000;0.005500;1.393550;0.118565
0.010781;0.000157;0.008788;1.687500;0.300000;13500.000000;0.337500;0.002400;19.200000;0.042187;256000.000000;0.834700;0.144600;0.740211;0.072518
0.003594;0.000094;0.001758;1.687500;0.100000;13500.000000;1.012500;0.000800;19.200000;0.042187;256000.000000;1.000400;0.064500;1.124030;0.100987
0.035937;0.000314;0.017576;3.375000;0.100000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.035400;0.063000;0.253352;0.165577
0.010781;0.000157;0.001758;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.653200;0.126200;2.464096;0.099817
0.003594;0.000157;0.005273;3.375000;1.000000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;0.333000;0.046900;0.549610;0.153543
0.003594;0.000314;0.008788;3.375000;0.100000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;2.738800;0.126300;2.565478;0.118754
0.035937;0.000314;0.017576;1.012500;1.000000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.000000;0.094000;-0.057378;0.135351
0.010781;0.000157;0.008788;1.687500;0.100000;2700.000000;0.337500;0.000800;6.400000;0.126562;51200.000000;0.498400;0.026100;0.570629;0.097773
0.003594;0.000094;0.001758;3.375000;1.000000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;0.159800;0.033300;0.405684;0.125353
0.003594;0.000157;0.001758;1.687500;0.300000;13500.000000;1.012500;0.004000;32.000000;0.126562;256000.000000;1.217200;0.012400;1.071625;0.116555
0.017969;0.000314;0.005273;3.375000;0.300000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;1.959400;0.168700;2.215539;0.092671
0.010781;0.000157;0.008788;1.687500;0.300000;8100.000000;0.337500;0.000800;32.000000;0.126562;256000.000000;1.229100;0.064700;0.980237;0.159165
