# nad,folinic_acid,coa,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,camp,K_gluta,y_data,y_data_std,y_pr,y_std_pr
0.033,0.0068,0.026,0.75,0.1,15,0.15,0.06,1.2,0.225,40,0.3345,0.1634,0.594785,0.051431
0.165,0.0204,0.026,0.45,0.1,15,0.15,0.1,0.4,0.075,40,0.5861,0.0776,0.407917,0.03846
0.099,0.0068,0.026,0.75,0.3,9,0.15,0.02,2,0.075,40,1.3018,0.0885,1.232711,0.036081
0.033,0.0068,0.026,0.75,0.3,9,0.15,0.06,2,0.075,40,1.4054,0.0751,1.219433,0.042857
0.033,0.0068,0.026,0.75,0.1,15,0.15,0.02,2,0.225,40,0.6706,0.1292,0.744143,0.042318
0.033,0.0068,0.026,0.45,0.1,15,0.15,0.1,2,0.075,40,0.9197,0.0717,0.758117,0.055503
0.033,0.034,0.078,0.75,0.1,15,0.15,0.02,1.2,0.075,40,0.602,0.1092,0.562425,0.046438
0.165,0.0068,0.026,0.75,0.3,15,0.15,0.02,1.2,0.075,40,1.1409,0.0209,1.03466,0.03985
0.099,0.034,0.026,0.75,0.1,15,0.15,0.1,0.4,0.075,40,0.1772,0.0596,0.466043,0.058544
0.033,0.0204,0.078,0.75,0.1,15,0.15,0.06,1.2,0.075,40,0.6463,0.08,0.596782,0.045299
0.165,0.0204,0.026,0.45,0.1,15,0.15,0.06,1.2,0.075,40,0.8124,0.0401,0.557351,0.039094
0.033,0.034,0.026,0.15,0.1,15,0.15,0.06,2,0.075,40,0.5921,0.0256,0.542842,0.073873
0.165,0.0068,0.078,0.75,0.1,15,0.15,0.1,0.4,0.075,40,0.1395,0.1042,0.399488,0.064048
0.099,0.034,0.026,0.75,0.1,9,0.15,0.02,2,0.075,40,1.0773,0.0484,1.017002,0.040043
0.099,0.0068,0.026,0.75,0.1,9,0.15,0.1,2,0.075,40,1.0691,0.0224,1.053702,0.041671
0.033,0.0204,0.026,0.75,0.1,9,0.15,0.1,2,0.075,40,1.0541,0.0585,1.05771,0.039165
0.099,0.0068,0.078,0.75,0.1,9,0.15,0.06,2,0.075,40,1.0179,0.0364,0.997934,0.036252
0.033,0.0068,0.026,0.75,0.1,15,0.15,0.1,2,0.075,40,0.5527,0.2623,0.872282,0.037002
0.165,0.0068,0.026,0.75,0.1,15,0.15,0.1,1.2,0.075,40,0.0619,0.0085,0.630075,0.041586
0.099,0.0068,0.078,0.75,0.1,15,0.15,0.02,2,0.075,40,0.5752,0.2062,0.804758,0.029956
0.165,0.034,0.026,0.45,0.1,15,0.15,0.06,1.2,0.075,40,0.6407,0.1557,0.542629,0.047315
0.165,0.034,0.026,0.15,0.1,15,0.15,0.02,2,0.075,40,0.7213,0.0419,0.563049,0.069121
0.099,0.034,0.078,0.75,0.1,15,0.15,0.02,1.2,0.075,40,0.23,0.1592,0.567556,0.045935
0.099,0.0204,0.026,0.75,0.3,15,0.15,0.06,1.2,0.075,40,1.1349,0.1014,1.051196,0.035815
0.099,0.0068,0.026,0.75,0.3,15,0.15,0.1,1.2,0.075,40,1.0961,0.1045,1.046387,0.037283
0.165,0.034,0.026,0.75,0.1,9,0.15,0.1,1.2,0.075,40,0.92,0.0448,0.819189,0.046452
0.099,0.034,0.078,0.75,0.1,9,0.15,0.02,2,0.075,40,1.0487,0.0228,0.975317,0.041622
0.165,0.0204,0.026,0.45,0.1,9,0.15,0.1,2,0.075,40,0.8285,0.0159,0.857484,0.055044
0.099,0.0204,0.026,0.75,0.3,9,0.15,0.06,2,0.075,40,1.3034,0.0091,1.264235,0.033081
0.099,0.034,0.026,0.75,0.1,15,0.15,0.02,2,0.075,40,0.3882,0.0549,0.801067,0.03731
0.033,0.0204,0.026,0.75,0.1,15,0.15,0.1,2,0.075,40,0.5673,0.0254,0.844009,0.040183
0.099,0.0204,0.078,0.75,0.1,15,0.15,0.02,2,0.075,40,0.5624,0.2278,0.780731,0.031389
0.033,0.034,0.026,0.45,0.1,15,0.15,0.1,2,0.075,40,0.6966,0.0716,0.698993,0.067388
0.033,0.034,0.026,0.75,0.1,15,0.15,0.02,2,0.225,40,0.466,0.2224,0.684844,0.040313
0.033,0.0204,0.026,0.75,0.1,15,0.15,0.06,2,0.225,40,0.4483,0.1659,0.72329,0.039782
0.099,0.034,0.078,0.75,0.1,15,0.15,0.06,1.2,0.075,40,0.253,0.1927,0.552094,0.041374
0.033,0.0068,0.078,0.75,0.3,15,0.15,0.06,2,0.075,40,1.1695,0.0453,1.13629,0.035887
0.165,0.0204,0.026,0.45,0.3,15,0.15,0.02,2,0.075,40,1.1407,0.0128,1.046342,0.044987
0.165,0.0068,0.078,0.45,0.1,15,0.15,0.06,2,0.075,40,0.6847,0.249,0.659498,0.045487
0.099,0.0204,0.026,0.75,0.1,15,0.15,0.02,2,0.225,40,0.7279,0.1009,0.724417,0.041249
0.099,0.0068,0.026,0.75,0.5,15,0.15,0.02,2,0.075,40,1.0843,0.0392,1.097739,0.04314
0.033,0.0204,0.078,0.75,0.1,15,0.15,0.02,2,0.225,40,0.3209,0.0441,0.657072,0.04245
0.033,0.034,0.078,0.75,0.1,9,0.15,0.1,2,0.075,40,1.0293,0.0329,0.944928,0.05027
0.099,0.0204,0.026,0.75,0.1,15,0.15,0.1,2,0.075,40,0.8653,0.0334,0.82641,0.0414
0.033,0.034,0.026,0.75,0.3,15,0.15,0.06,2,0.075,40,1.2263,0.0406,1.140821,0.038468
0.099,0.0068,0.078,0.75,0.1,15,0.15,0.1,2,0.075,40,0.8727,0.0821,0.779923,0.034347
0.099,0.0204,0.026,0.75,0.3,15,0.15,0.06,2,0.075,40,1.2087,0.0561,1.197892,0.027233
0.165,0.034,0.078,0.45,0.1,15,0.15,0.02,2,0.075,40,0.8769,0.0232,0.642396,0.053686
0.099,0.0204,0.13,0.75,0.1,15,0.15,0.02,2,0.075,40,0.8376,0.0402,0.723015,0.041278
0.033,0.0068,0.13,0.75,0.1,15,0.15,0.1,2,0.075,40,0.8009,0.1111,0.725248,0.047052
0.033,0.034,0.026,0.75,0.5,15,0.15,0.02,2,0.075,40,1.0897,0.0316,1.07394,0.052599
0.099,0.034,0.026,0.75,0.3,15,0.15,0.1,1.2,0.075,40,1.0837,0.0487,0.998845,0.032407
0.099,0.034,0.026,0.75,0.1,15,0.15,0.02,2,0.225,40,0.7694,0.0284,0.698055,0.040734
0.165,0.0068,0.078,0.45,0.1,15,0.15,0.1,2,0.075,40,0.8219,0.1558,0.634197,0.044774
0.165,0.0204,0.026,0.75,0.1,15,0.15,0.1,2,0.075,40,0.7834,0.0695,0.796219,0.039722
0.165,0.0068,0.026,0.75,0.3,15,0.15,0.1,2,0.075,40,1.1937,0.0327,1.113833,0.043463
0.099,0.0204,0.078,0.75,0.1,15,0.15,0.1,2,0.075,40,0.9511,0.1104,0.744215,0.036984
0.165,0.0204,0.13,0.75,0.1,15,0.15,0.02,2,0.075,40,0.8495,0.0175,0.723062,0.041664
0.033,0.034,0.026,0.75,0.1,15,0.15,0.1,2,0.225,40,0.7115,0.0455,0.705465,0.043761
0.165,0.034,0.078,0.75,0.1,9,0.15,0.1,2,0.075,40,0.9824,0.0173,0.921024,0.038385
0.165,0.034,0.026,0.75,0.3,9,0.15,0.1,2,0.075,40,1.1399,0.0301,1.177398,0.048247
0.165,0.034,0.078,0.75,0.1,15,0.15,0.06,2,0.075,40,0.665,0.1425,0.716481,0.040239
0.033,0.034,0.026,0.75,0.1,15,0.45,0.02,0.4,0.075,40,0.5922,0.055,0.538795,0.045588
0.033,0.0204,0.026,0.75,0.1,15,0.45,0.02,1.2,0.075,40,1.0004,0.0645,0.754261,0.033025
0.033,0.0068,0.078,0.75,0.1,15,0.45,0.02,1.2,0.075,40,0.7197,0.2695,0.727057,0.045314
0.033,0.0068,0.078,0.75,0.1,15,0.45,0.02,2,0.075,40,1.1127,0.0463,0.908165,0.033296
0.099,0.034,0.026,0.75,0.1,15,0.45,0.02,1.2,0.075,40,0.8959,0.075,0.715952,0.037709
0.033,0.0068,0.026,0.75,0.3,15,0.45,0.02,2,0.075,40,1.3423,0.0555,1.206353,0.040336
0.099,0.0204,0.026,0.75,0.1,15,0.45,0.06,1.2,0.075,40,0.9229,0.1169,0.743814,0.034488
0.099,0.0204,0.026,0.75,0.1,9,0.45,0.06,2,0.075,40,1.1256,0.0695,1.1467,0.037971
0.033,0.034,0.026,0.75,0.1,15,0.45,0.02,2,0.075,40,1.1702,0.0467,0.8933,0.036323
0.033,0.034,0.026,0.75,0.1,15,0.45,0.1,1.2,0.075,40,0.9638,0.0549,0.741754,0.037619
0.033,0.0204,0.026,0.75,0.3,15,0.45,0.02,2,0.075,40,1.4587,0.0301,1.204178,0.035572
0.033,0.0068,0.078,0.75,0.1,15,0.45,0.1,2,0.075,40,1.0536,0.0351,0.916025,0.026249
0.165,0.0204,0.026,0.75,0.1,15,0.75,0.02,2,0.075,40,1.265,0.0334,0.957079,0.04516
0.099,0.0068,0.026,0.75,0.1,9,0.15,0.1,1.2,0.075,40,0.9885,0.1153,0.8784,0.053174
0.099,0.0068,0.026,0.75,0.3,15,0.15,0.02,1.2,0.075,40,1.275,0.0586,1.074045,0.037122
0.033,0.0068,0.078,0.45,0.3,15,0.15,0.06,1.2,0.075,40,0.8605,0.246,0.896062,0.040532
0.033,0.0204,0.026,0.45,0.3,15,0.15,0.06,1.2,0.075,40,0.9576,0.2245,0.953878,0.044493
0.165,0.0068,0.026,0.75,0.1,9,0.15,0.02,2,0.075,40,0.956,0.0006,1.007985,0.048461
0.033,0.0068,0.026,0.75,0.5,15,0.15,0.02,1.2,0.225,40,0.9046,0.2097,1.02564,0.051966
0.033,0.0068,0.026,0.75,0.3,15,0.15,0.02,2,0.075,40,1.278,0.0175,1.175477,0.030633
0.033,0.0068,0.078,0.45,0.3,15,0.15,0.1,1.2,0.075,40,1.0598,0.0795,0.871462,0.041923
0.165,0.0068,0.026,0.75,0.3,9,0.15,0.02,2,0.075,40,1.37,0.1003,1.215339,0.04612
0.033,0.0204,0.026,0.75,0.3,9,0.15,0.02,2,0.225,40,1.27,0.0767,1.186476,0.025886
0.099,0.0068,0.026,0.75,0.1,9,0.15,0.1,2,0.075,40,1.1724,0.0452,1.053702,0.041671
0.033,0.0204,0.026,0.75,0.1,9,0.15,0.1,2,0.075,40,1.0855,0.0916,1.05771,0.039165
0.033,0.0068,0.13,0.75,0.5,15,0.15,0.02,1.2,0.075,40,0.9729,0.0521,0.990127,0.055075
0.165,0.0068,0.078,0.45,0.5,15,0.15,0.02,1.2,0.075,40,0.9856,0.1182,0.923176,0.05182
0.033,0.0068,0.026,0.75,0.3,15,0.15,0.02,2,0.225,40,1.2681,0.0768,1.110546,0.031715
0.099,0.0068,0.078,0.45,0.5,15,0.15,0.06,1.2,0.075,40,0.831,0.3285,0.898826,0.062637
0.099,0.034,0.026,0.45,0.3,15,0.15,0.06,1.2,0.075,40,1.2207,0.0438,0.904307,0.044037
0.033,0.0204,0.026,0.75,0.3,9,0.15,0.06,2,0.225,40,1.577,0.014,1.212218,0.030904
0.033,0.034,0.078,0.75,0.1,9,0.15,0.06,2,0.075,40,1.1388,0.0182,0.947075,0.044404
0.033,0.0204,0.078,0.75,0.5,15,0.15,0.06,1.2,0.075,40,1.0706,0.0263,1.048086,0.043696
0.099,0.034,0.026,0.45,0.3,15,0.15,0.02,2,0.075,40,1.2661,0.0556,1.032798,0.044223
0.033,0.0204,0.078,0.75,0.3,15,0.15,0.02,2,0.075,40,1.0213,0.3077,1.136991,0.03361
0.033,0.034,0.026,0.45,0.3,15,0.15,0.02,2,0.225,40,1.271,0.0192,0.919739,0.044658
0.165,0.0204,0.026,0.45,0.3,15,0.15,0.1,1.2,0.075,40,1.082,0.2837,0.868503,0.037505
0.033,0.0068,0.026,0.45,0.3,15,0.15,0.1,2,0.225,40,1.177,0.0276,0.945619,0.052689
0.099,0.034,0.078,0.75,0.3,9,0.15,0.02,2,0.075,40,1.3791,0.0656,1.24196,0.032913
0.033,0.034,0.078,0.75,0.3,9,0.15,0.02,2,0.225,40,1.4051,0.0159,1.145974,0.035008
0.165,0.0204,0.026,0.75,0.1,9,0.15,0.1,2,0.075,40,1.3045,0.0397,1.01399,0.041925
0.165,0.0068,0.13,0.75,0.5,15,0.15,0.02,1.2,0.075,40,0.9126,0.1249,0.993849,0.046208
0.033,0.0068,0.026,0.75,0.5,15,0.15,0.1,2,0.075,40,1.0899,0.1161,1.048015,0.059605
0.033,0.0204,0.13,0.75,0.3,15,0.15,0.02,2,0.075,40,1.006,0.1072,1.056741,0.032307
0.165,0.0068,0.13,0.45,0.3,15,0.15,0.02,2,0.075,40,0.9879,0.0852,0.933419,0.046702
0.165,0.0068,0.13,0.45,0.3,15,0.15,0.1,1.2,0.075,40,0.7943,0.1777,0.700477,0.05208
0.033,0.034,0.026,0.45,0.5,15,0.15,0.06,2,0.075,40,0.6993,0.1695,0.913136,0.063188
0.099,0.0068,0.026,0.45,0.5,15,0.15,0.1,2,0.075,40,1.0119,0.2601,0.895701,0.094236
0.099,0.034,0.026,0.75,0.3,15,0.15,0.1,1.2,0.075,40,0.991,0.2344,0.998845,0.032407
0.033,0.0204,0.078,0.75,0.3,9,0.15,0.1,2,0.225,40,0.7086,0.3056,1.114,0.028996
0.033,0.034,0.13,0.75,0.3,15,0.15,0.1,1.2,0.075,40,0.8357,0.2398,0.804442,0.042779
0.033,0.0204,0.13,0.75,0.5,15,0.15,0.1,1.2,0.075,40,0.7406,0.1607,0.894533,0.047364
0.099,0.0204,0.13,0.75,0.5,15,0.15,0.02,1.2,0.225,40,0.8214,0.3025,0.925664,0.047322
0.099,0.034,0.13,0.75,0.3,15,0.15,0.06,1.2,0.075,40,0.8347,0.1446,0.84783,0.047461
0.033,0.0204,0.026,0.75,0.3,15,0.15,0.1,2,0.225,40,1.217,0.069,1.110358,0.038779
0.165,0.0204,0.078,0.75,0.3,15,0.15,0.02,2,0.075,40,0.9963,0.3096,1.157052,0.031069
0.033,0.034,0.026,0.75,0.5,15,0.15,0.1,1.2,0.225,40,1.0457,0.0785,0.996228,0.053968
0.165,0.0068,0.026,0.75,0.3,15,0.15,0.06,2,0.225,40,0.8802,0.2109,1.042954,0.04502
0.033,0.0204,0.13,0.75,0.3,15,0.15,0.1,2,0.075,40,1.0031,0.0844,0.972335,0.041441
0.165,0.0068,0.13,0.75,0.3,15,0.15,0.06,2,0.075,40,0.9729,0.03,1.031385,0.041175
0.165,0.034,0.078,0.75,0.5,15,0.15,0.02,1.2,0.225,40,0.9151,0.0892,0.947866,0.042867
0.165,0.0204,0.078,0.75,0.5,15,0.15,0.06,1.2,0.225,40,0.9039,0.044,0.904021,0.043395
0.165,0.034,0.078,0.75,0.3,15,0.15,0.02,2,0.075,40,1.1168,0.041,1.122877,0.039716
0.099,0.034,0.078,0.75,0.3,15,0.15,0.06,2,0.225,40,0.9319,0.1733,0.992372,0.037062
0.165,0.034,0.13,0.75,0.5,15,0.15,0.06,1.2,0.225,40,0.8348,0.0544,0.793219,0.049896
0.165,0.0204,0.078,0.75,0.5,15,0.15,0.1,2,0.075,40,0.916,0.0153,0.972672,0.04925
0.099,0.034,0.026,0.75,0.3,3,0.45,0.02,1.2,0.075,40,0.8289,0.0334,1.114209,0.04305
0.099,0.0068,0.078,0.75,0.1,9,0.45,0.02,2,0.075,40,0.956,0.0079,1.114474,0.041462
0.033,0.0204,0.026,0.75,0.1,15,0.45,0.02,2,0.075,40,0.2471,0.0419,0.926655,0.041095
0.099,0.0068,0.078,0.75,0.3,15,0.45,0.02,1.2,0.075,40,1.1325,0.0421,1.041175,0.033906
0.099,0.0204,0.026,0.75,0.1,9,0.45,0.06,2,0.075,40,1.1749,0.0332,1.1467,0.037971
0.033,0.0204,0.078,0.75,0.3,9,0.45,0.02,2,0.075,40,0.1872,0.0097,1.182115,0.03613
0.033,0.0068,0.13,0.75,0.3,9,0.45,0.02,2,0.075,40,1.1216,0.0506,1.13091,0.055433
0.099,0.0068,0.026,0.75,0.1,15,0.45,0.06,2,0.075,40,1.0066,0.0245,0.955339,0.031381
0.165,0.0068,0.026,0.75,0.5,15,0.45,0.02,1.2,0.075,40,1.1605,0.0585,1.02488,0.051435
0.099,0.0068,0.078,0.75,0.1,9,0.45,0.1,2,0.075,40,1.2671,0.0061,1.12092,0.039853
0.099,0.0204,0.13,0.75,0.1,9,0.45,0.02,2,0.075,40,1.2337,0.0227,1.056947,0.03872
0.099,0.0204,0.026,0.75,0.3,15,0.45,0.02,2,0.075,40,1.3962,0.0786,1.236461,0.037181
0.099,0.0068,0.026,0.75,0.1,15,0.45,0.06,2,0.225,40,0.7022,0.0942,0.831019,0.046967
0.099,0.0204,0.026,0.45,0.3,15,0.45,0.06,2,0.075,40,0.4503,0.0039,0.972636,0.047018
0.099,0.0204,0.078,0.75,0.5,15,0.45,0.02,1.2,0.075,40,1.0168,0.0362,1.015194,0.04428
0.165,0.034,0.078,0.75,0.1,9,0.45,0.02,2,0.075,40,1.1473,0.0408,1.076597,0.037625
0.033,0.0204,0.13,0.75,0.3,9,0.45,0.06,2,0.075,40,1.1413,0.1436,1.102457,0.056933
0.033,0.034,0.078,0.75,0.1,9,0.45,0.1,2,0.075,40,1.1408,0.0258,1.055932,0.047379
0.099,0.0204,0.078,0.75,0.1,15,0.45,0.02,2,0.225,40,0.6779,0.2465,0.746211,0.045308
0.165,0.0204,0.078,0.75,0.5,15,0.45,0.02,1.2,0.075,40,1.0454,0.0664,1.002498,0.041109
0.165,0.0068,0.078,0.75,0.3,15,0.45,0.1,1.2,0.075,40,1.1325,0.0233,0.930977,0.031181
0.099,0.0204,0.078,0.75,0.3,9,0.45,0.1,2,0.075,40,0.1526,0.0006,1.130602,0.047864
0.165,0.0204,0.026,0.75,0.3,9,0.45,0.1,2,0.075,40,0.2262,0.0125,1.156555,0.052906
0.033,0.0204,0.13,0.75,0.3,15,0.45,0.06,2,0.075,40,1.2142,0.0306,1.035523,0.03578
0.099,0.0204,0.13,0.75,0.3,15,0.45,0.02,2,0.075,40,1.1519,0.0759,1.092612,0.031404
0.099,0.0068,0.026,0.75,0.3,15,0.45,0.1,2,0.225,40,1.0917,0.3476,1.069171,0.033059
0.165,0.0068,0.13,0.75,0.1,15,0.45,0.06,2,0.075,40,0.968,0.033,0.806163,0.041289
0.165,0.0068,0.026,0.75,0.3,15,0.45,0.06,2,0.225,40,1.3755,0.0292,1.041863,0.032389
0.165,0.0204,0.078,0.75,0.3,15,0.45,0.1,1.2,0.075,40,1.1865,0.1048,0.90865,0.023631
0.165,0.034,0.026,0.75,0.3,15,0.45,0.06,1.2,0.225,40,0.9145,0.3214,0.86757,0.042462
0.165,0.034,0.078,0.75,0.3,9,0.45,0.06,2,0.075,40,1.3755,0.0345,1.171685,0.035939
0.099,0.034,0.13,0.75,0.1,9,0.45,0.1,2,0.075,40,1.246,0.0089,0.962687,0.042598
0.033,0.034,0.026,0.75,0.3,15,0.45,0.1,2,0.225,40,1.2172,0.0124,1.057462,0.036255
0.099,0.0068,0.078,0.75,0.3,15,0.45,0.1,2,0.225,40,1.06,0.4031,0.984678,0.032309
0.033,0.034,0.13,0.45,0.3,15,0.45,0.1,2,0.075,40,0.3561,0.0523,0.696067,0.071027
0.165,0.034,0.13,0.75,0.1,9,0.45,0.1,2,0.075,40,1.1528,0.0046,0.955306,0.035687
0.099,0.034,0.026,0.75,0.3,15,0.45,0.1,2,0.225,40,1.3062,0.1567,1.029345,0.029686
0.099,0.0204,0.078,0.75,0.3,15,0.45,0.1,2,0.225,40,0.9416,0.3356,0.960099,0.035365
0.165,0.034,0.13,0.75,0.1,15,0.45,0.02,2,0.225,40,0.7853,0.2176,0.643293,0.038741
0.033,0.0204,0.13,0.75,0.3,15,0.45,0.1,2,0.225,40,0.951,0.3132,0.874701,0.032166
0.099,0.034,0.13,0.75,0.1,15,0.45,0.1,2,0.225,40,0.7127,0.1955,0.584899,0.03849
0.099,0.0204,0.078,0.75,0.1,15,0.75,0.02,2,0.075,40,0.9192,0.0604,0.901817,0.036428
0.033,0.034,0.026,0.75,0.1,15,0.75,0.06,2,0.075,40,0.248,0.0593,0.905881,0.04047
0.033,0.0204,0.078,0.75,0.1,15,0.75,0.06,2,0.075,40,0.6398,0.2913,0.882795,0.035314
0.033,0.0204,0.026,0.75,0.1,15,0.75,0.06,2,0.225,40,0.5758,0.1724,0.826576,0.053966
0.033,0.0204,0.078,0.75,0.1,15,0.75,0.1,2,0.075,40,0.9071,0.0484,0.892808,0.042215
0.099,0.034,0.026,0.75,0.1,15,0.75,0.1,2,0.075,40,1.0797,0.099,0.914687,0.043136
0.165,0.034,0.078,0.75,0.1,15,0.75,0.06,2,0.075,40,0.3888,0.0237,0.827959,0.036792
0.099,0.034,0.13,0.75,0.1,15,0.75,0.1,2,0.075,40,1.08,0.0397,0.746009,0.04371
0.033,0.0068,0.026,0.75,0.3,9,0.15,0.06,2,0.225,40,1.1475,0.0206,1.178764,0.02949
0.033,0.0204,0.026,0.75,0.3,9,0.15,0.06,2,0.225,40,1.2372,0.0446,1.212218,0.030904
0.033,0.0068,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,1.1424,0.0378,1.087268,0.03269
0.033,0.0068,0.13,0.75,0.3,9,0.15,0.06,2,0.075,40,1.1168,0.052,1.126568,0.04553
0.033,0.0204,0.026,0.75,0.3,9,0.15,0.1,2,0.225,40,1.2983,0.1535,1.195491,0.033222
0.033,0.0204,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,0.9931,0.1211,1.096654,0.033521
0.099,0.0204,0.13,0.75,0.3,9,0.15,0.02,2,0.075,40,1.2072,0.0863,1.21649,0.035402
0.099,0.0068,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,1.1615,0.0576,1.110211,0.025856
0.099,0.0068,0.13,0.75,0.3,9,0.15,0.06,2,0.075,40,1.2099,0.1221,1.157535,0.033861
0.033,0.0068,0.13,0.75,0.3,9,0.15,0.06,2,0.225,40,1.1667,0.0302,1.060379,0.032866
0.165,0.0068,0.078,0.75,0.3,9,0.15,0.02,2,0.225,40,1.2088,0.0981,1.121632,0.041863
0.033,0.034,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,1.1788,0.049,1.06495,0.04044
0.165,0.0204,0.13,0.75,0.3,9,0.15,0.02,2,0.075,40,1.21,0.0996,1.213543,0.031237
0.099,0.0204,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,1.1832,0.0805,1.132207,0.027342
0.099,0.0204,0.078,0.75,0.3,9,0.15,0.06,2,0.225,40,1.2621,0.0653,1.164409,0.025657
0.165,0.0068,0.13,0.75,0.3,9,0.15,0.06,2,0.075,40,1.1319,0.0502,1.136152,0.027392
0.033,0.0204,0.13,0.75,0.3,9,0.15,0.06,2,0.225,40,1.0504,0.073,1.065463,0.02694
0.165,0.034,0.026,0.75,0.3,9,0.15,0.02,2,0.225,40,1.2743,0.0544,1.177216,0.040344
0.099,0.034,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,1.2291,0.0647,1.108794,0.035563
0.165,0.034,0.13,0.75,0.3,9,0.15,0.02,2,0.075,40,1.1845,0.0717,1.196772,0.031812
0.099,0.034,0.026,0.75,0.3,9,0.15,0.1,2,0.225,40,1.369,0.053,1.153124,0.036714
0.033,0.034,0.13,0.75,0.3,9,0.15,0.06,2,0.225,40,1.2077,0.0915,1.033497,0.037389
0.165,0.0204,0.13,0.75,0.3,9,0.15,0.06,2,0.075,40,1.1686,0.1102,1.156026,0.030964
0.165,0.0204,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,1.1424,0.0502,1.103104,0.036829
0.165,0.034,0.078,0.75,0.3,9,0.15,0.02,2,0.225,40,1.2962,0.1582,1.153418,0.031787
0.099,0.0204,0.13,0.75,0.3,9,0.15,0.06,2,0.225,40,1.2093,0.1097,1.079483,0.030597
0.165,0.034,0.13,0.75,0.3,9,0.15,0.02,2,0.225,40,1.4462,0.1303,1.094359,0.039632
0.033,0.0204,0.026,0.75,0.1,9,0.45,0.1,2,0.075,40,1.6469,0.2578,1.1892,0.044587
0.033,0.0068,0.078,0.75,0.1,9,0.45,0.1,2,0.075,40,1.5488,0.235,1.145069,0.039504
0.033,0.0068,0.13,0.75,0.1,9,0.45,0.06,2,0.075,40,1.5692,0.1916,1.061937,0.030619
0.033,0.0204,0.026,0.75,0.3,9,0.45,0.06,2,0.075,40,1.5569,0.2929,1.231608,0.031155
0.099,0.0068,0.026,0.75,0.3,15,0.45,0.02,2,0.075,40,1.3978,0.1353,1.235032,0.034086
0.033,0.0204,0.078,0.75,0.1,15,0.45,0.02,2,0.075,40,1.1329,0.1515,0.873033,0.037213
0.033,0.034,0.026,0.75,0.1,15,0.45,0.02,2,0.075,40,0.9895,0.1521,0.8933,0.036323
0.099,0.0068,0.078,0.75,0.1,15,0.45,0.02,2,0.075,40,1.1029,0.0535,0.911646,0.028762
0.033,0.034,0.026,0.75,0.3,9,0.45,0.06,2,0.075,40,1.3654,0.071,1.222855,0.029907
0.033,0.0204,0.026,0.75,0.3,9,0.45,0.1,2,0.075,40,1.3274,0.0852,1.223463,0.046772
0.165,0.0068,0.13,0.75,0.1,9,0.45,0.02,2,0.075,40,1.0188,0.0549,1.055257,0.049214
0.033,0.0068,0.13,0.75,0.1,9,0.45,0.1,2,0.075,40,0.9959,0.0567,1.048109,0.031989
0.165,0.0068,0.078,0.75,0.3,9,0.45,0.02,2,0.075,40,1.3399,0.1095,1.222522,0.039372
0.033,0.0204,0.13,0.75,0.1,15,0.45,0.02,2,0.075,40,0.9933,0.2145,0.810109,0.03685
0.033,0.0068,0.13,0.75,0.1,15,0.45,0.06,2,0.075,40,0.9561,0.1188,0.836376,0.02993
0.099,0.0068,0.078,0.75,0.3,15,0.45,0.02,2,0.075,40,1.3114,0.0668,1.194162,0.031706
0.099,0.034,0.026,0.75,0.1,15,0.45,0.02,2,0.075,40,1.0316,0.2213,0.90034,0.034601
0.033,0.034,0.026,0.75,0.3,15,0.45,0.02,2,0.075,40,1.2133,0.0927,1.167024,0.035027
0.099,0.0068,0.026,0.75,0.3,15,0.45,0.06,2,0.075,40,1.3754,0.0862,1.219488,0.040856
0.099,0.0068,0.13,0.75,0.1,15,0.45,0.02,2,0.075,40,0.8546,0.2008,0.848443,0.03237
0.099,0.0068,0.078,0.75,0.1,15,0.45,0.06,2,0.075,40,0.926,0.2004,0.89089,0.025204
0.165,0.0068,0.13,0.75,0.3,9,0.45,0.02,2,0.075,40,1.2676,0.0737,1.178182,0.031102
0.033,0.0204,0.13,0.75,0.1,9,0.45,0.1,2,0.075,40,1.1363,0.0275,1.012975,0.037571
0.099,0.0204,0.13,0.75,0.3,9,0.45,0.02,2,0.075,40,1.2721,0.0422,1.182619,0.036202
0.033,0.0204,0.13,0.75,0.1,15,0.45,0.06,2,0.075,40,0.6093,0.0853,0.785815,0.032468
0.099,0.0204,0.078,0.75,0.1,15,0.45,0.06,2,0.075,40,0.783,0.1035,0.851613,0.026371
0.099,0.034,0.026,0.75,0.3,15,0.45,0.02,2,0.075,40,1.207,0.0966,1.196546,0.033784
0.099,0.0204,0.13,0.75,0.1,15,0.45,0.02,2,0.075,40,0.713,0.0342,0.816568,0.032754
0.033,0.0204,0.078,0.75,0.1,15,0.45,0.1,2,0.075,40,0.9374,0.0472,0.865267,0.029459
0.033,0.034,0.078,0.75,0.3,15,0.45,0.02,2,0.075,40,1.0262,0.0309,1.107446,0.031698
0.099,0.0068,0.13,0.75,0.1,15,0.45,0.06,2,0.075,40,0.6,0.0582,0.822504,0.032877
0.099,0.0204,0.026,0.75,0.1,15,0.45,0.1,2,0.075,40,0.8204,0.0972,0.92351,0.028356
