# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.003594;0.000031;0.001758;3.375000;0.300000;8100.000000;3.375000;0.008000;64.000000;0.042187;512000.000000;2.098800;0.056000;2.170563;0.066957
0.017969;0.000314;0.008788;3.375000;1.000000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;0.230100;0.009300;0.230561;0.049252
0.003594;0.000157;0.005273;3.375000;1.000000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;0.287200;0.026500;0.347558;0.048648
0.010781;0.000157;0.005273;1.687500;0.300000;13500.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;0.804900;0.035200;0.796878;0.041534
0.003594;0.000031;0.017576;3.375000;0.100000;8100.000000;0.337500;0.000800;64.000000;0.042187;512000.000000;1.213800;0.085600;1.201848;0.036956
0.003594;0.000031;0.005273;1.012500;0.300000;13500.000000;0.337500;0.002400;19.200000;0.042187;256000.000000;0.493100;0.007200;0.501628;0.051694
0.010781;0.000157;0.001758;1.687500;0.100000;13500.000000;1.012500;0.000800;19.200000;0.042187;256000.000000;0.725700;0.078100;0.796214;0.068266
0.010781;0.000157;0.001758;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.182100;0.152600;2.075802;0.075413
0.010781;0.000157;0.005273;1.687500;0.300000;13500.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;0.473900;0.034200;0.502597;0.043806
0.010781;0.000157;0.008788;1.687500;0.300000;8100.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;1.302400;0.026500;1.120826;0.069867
0.017969;0.000094;0.005273;3.375000;0.100000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;1.015900;0.034000;1.405809;0.064198
0.003594;0.000031;0.001758;1.012500;0.300000;13500.000000;0.337500;0.004000;32.000000;0.126562;256000.000000;0.550700;0.031700;0.573711;0.050823
0.003594;0.000031;0.005273;3.375000;1.000000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;0.265400;0.028100;0.320764;0.062865
0.017969;0.000314;0.001758;3.375000;0.500000;8100.000000;0.337500;0.004000;64.000000;0.126562;512000.000000;0.768300;0.019600;0.819393;0.046182
0.010781;0.000157;0.001758;3.375000;0.100000;8100.000000;0.337500;0.002400;64.000000;0.042187;512000.000000;1.694500;0.133000;1.477917;0.066063
0.003594;0.000094;0.001758;3.375000;0.300000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;1.641100;0.053700;1.440310;0.051626
0.017969;0.000157;0.005273;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.042187;512000.000000;2.088900;0.072600;1.995064;0.059366
0.003594;0.000031;0.001758;1.687500;0.300000;8100.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;0.890100;0.017300;0.815872;0.060686
0.017969;0.000314;0.001758;3.375000;0.500000;8100.000000;0.337500;0.000800;64.000000;0.126562;512000.000000;0.832700;0.006200;0.838603;0.048863
0.003594;0.000094;0.001758;1.687500;0.500000;2700.000000;1.687500;0.000800;32.000000;0.042187;51200.000000;0.825700;0.088600;1.131760;0.112790
0.017969;0.000157;0.001758;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.042187;512000.000000;2.664500;0.093200;2.586763;0.067182
0.003594;0.000157;0.005273;1.687500;0.500000;2700.000000;1.012500;0.004000;6.400000;0.042187;153600.000000;1.057100;0.016400;0.973361;0.089973
0.010781;0.000157;0.001758;1.687500;0.300000;13500.000000;1.012500;0.000800;32.000000;0.126562;256000.000000;0.775800;0.095400;0.696073;0.055141
0.017969;0.000031;0.005273;1.012500;0.100000;13500.000000;0.337500;0.004000;32.000000;0.042187;256000.000000;0.927700;0.025400;0.933991;0.059547
