row,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
A,326.4,115.7,292.3,175.1,123.3,100.5,326.4,115.7,292.3,175.1,123.3,100.5,326.4,115.7,292.3,175.1,123.3,100.5,0,0,0,0
P,100.9,749.9,1194.3,1031.5,2424.4,2881.8,5719.7,100.9,749.9,1194.3,1031.5,2424.4,2881.8,5719.7,100.9,749.9,1194.3,1031.5,2424.4,2881.8,5719.7,0
