# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.035937;0.000314;0.005859;3.375000;1.000000;16200.000000;0.337500;0.004000;64.000000;0.421875;512000.000000;0.768300;0.019600;1.455865;0.425360
0.007187;0.000031;0.017576;3.375000;0.200000;16200.000000;1.687500;0.008000;64.000000;0.140625;512000.000000;1.878900;0.077400;1.370842;0.359410
0.007187;0.000157;0.005859;1.687500;1.000000;16200.000000;1.012500;0.000800;19.200000;0.140625;256000.000000;0.667600;0.056400;1.047021;0.345452
0.007187;0.000157;0.005859;1.012500;0.200000;27000.000000;0.337500;0.004000;32.000000;0.140625;256000.000000;0.870400;0.036600;1.063416;0.265259
0.035937;0.000314;0.017576;3.375000;0.600000;16200.000000;3.375000;0.002400;64.000000;0.140625;512000.000000;2.118600;0.073800;1.453303;0.516645
0.007187;0.000094;0.005859;3.375000;0.200000;16200.000000;3.375000;0.000800;64.000000;0.421875;512000.000000;2.422400;0.083900;1.389837;0.426231
0.007187;0.000157;0.005859;3.375000;0.200000;16200.000000;3.375000;0.000800;64.000000;0.140625;512000.000000;2.375500;0.052700;1.356073;0.394473
0.007187;0.000031;0.005859;3.375000;0.200000;16200.000000;0.337500;0.002400;64.000000;0.140625;512000.000000;1.452700;0.131800;1.276947;0.310750
