nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.099,0.0204,50,0.026,10,2,0.75,0.1,3,0.15,0.06,2,50,0.075,40,10,14626,14991,14874,E2,E3,E4,14830.3,152.2,0.9347,0.0137,plate_AL_3
0.099,0.0068,50,0.026,10,2,0.45,0.1,15,0.15,0.02,2,50,0.075,40,10,15531,15453,15051,E5,E11,E17,15345,210.3,0.9809,0.0189,plate_AL_3
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.15,0.02,1.2,50,0.075,40,10,18599,18305,17431,E6,E12,E18,18111.7,496,1.2295,0.0446,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.15,0.06,1.2,50,0.075,40,10,18977,18553,17723,E7,E13,E19,18417.7,520.8,1.257,0.0468,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.45,0.1,15,0.15,0.06,1.2,50,0.075,40,10,14089,13985,13392,E8,E14,E20,13822,307,0.8441,0.0276,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.75,0.1,15,0.15,0.06,1.2,50,0.225,40,10,7157,10703,6597,E9,E15,E21,8152.3,1818,0.3345,0.1634,plate_AL_3
0.165,0.0204,50,0.026,10,2,0.45,0.1,15,0.15,0.1,0.4,50,0.075,40,10,11307,11786,9762,E10,E16,E22,10951.7,863.7,0.5861,0.0776,plate_AL_3
0.099,0.0068,50,0.026,10,2,0.75,0.3,9,0.15,0.02,2,50,0.075,40,10,17586,19222,19940,E23,F3,F5,18916,985.1,1.3018,0.0885,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.75,0.3,9,0.15,0.06,2,50,0.075,40,10,19415,19541,21248,F2,F4,F6,20068,836,1.4054,0.0751,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.75,0.1,15,0.15,0.02,2,50,0.225,40,10,11349,13861,10467,F7,F16,G3,11892.3,1437.9,0.6706,0.1292,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.45,0.1,15,0.15,0.1,2,50,0.075,40,10,15763,13896,14333,F8,F17,G4,14664,797.3,0.9197,0.0717,plate_AL_3
0.033,0.034,50,0.078,10,2,0.75,0.1,15,0.15,0.02,1.2,50,0.075,40,10,10154,12842,10391,F9,F18,G5,11129,1215.1,0.602,0.1092,plate_AL_3
0.165,0.0068,50,0.026,10,2,0.75,0.3,15,0.15,0.02,1.2,50,0.075,40,10,17116,17415,16845,F10,F19,G6,17125.3,232.8,1.1409,0.0209,plate_AL_3
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.15,0.1,0.4,50,0.075,40,10,7194,5571,6439,F11,F20,G7,6401.3,663.1,0.1772,0.0596,plate_AL_3
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.15,0.06,1.2,50,0.075,40,10,12880,11042,10944,F12,F21,G8,11622,890.4,0.6463,0.08,plate_AL_3
0.165,0.0204,50,0.026,10,2,0.45,0.1,15,0.15,0.06,1.2,50,0.075,40,10,13944,12872,13593,F13,F22,G9,13469.7,446.2,0.8124,0.0401,plate_AL_3
0.033,0.034,50,0.026,10,2,0.15,0.1,15,0.15,0.06,2,50,0.075,40,10,11167,10620,11268,F14,F23,G10,11018.3,284.7,0.5921,0.0256,plate_AL_3
0.165,0.0068,50,0.078,10,2,0.75,0.1,15,0.15,0.1,0.4,50,0.075,40,10,6378,4406,7161,F15,G2,G11,5981.7,1159.1,0.1395,0.1042,plate_AL_3
0.099,0.034,50,0.026,10,2,0.75,0.1,9,0.15,0.02,2,50,0.075,40,10,16566,16991,15697,G12,G16,G20,16418,538.5,1.0773,0.0484,plate_AL_3
0.099,0.0068,50,0.026,10,2,0.75,0.1,9,0.15,0.1,2,50,0.075,40,10,16528,16476,15976,G13,G17,G21,16326.7,248.9,1.0691,0.0224,plate_AL_3
0.033,0.0204,50,0.026,10,2,0.75,0.1,9,0.15,0.1,2,50,0.075,40,10,17046,15928,15504,G14,G18,G22,16159.3,650.4,1.0541,0.0585,plate_AL_3
0.099,0.0068,50,0.078,10,2,0.75,0.1,9,0.15,0.06,2,50,0.075,40,10,16280,15697,15294,G15,G19,G23,15757,404.8,1.0179,0.0364,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.75,0.1,15,0.15,0.1,2,50,0.075,40,10,7992,14658,9089,H2,H10,H18,10579.7,2918.4,0.5527,0.2623,plate_AL_3
0.165,0.0068,50,0.026,10,2,0.75,0.1,15,0.15,0.1,1.2,50,0.075,40,10,5024,5213,-1,H3,H11,H19,5118.5,94.5,0.0619,0.0085,plate_AL_3
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.15,0.02,2,50,0.075,40,10,14075,9266,9150,H4,H12,H20,10830.3,2294.8,0.5752,0.2062,plate_AL_3
0.165,0.034,50,0.026,10,2,0.45,0.1,15,0.15,0.06,1.2,50,0.075,40,10,13977,10694,10006,H5,H13,H21,11559,1732.7,0.6407,0.1557,plate_AL_3
0.165,0.034,50,0.026,10,2,0.15,0.1,15,0.15,0.02,2,50,0.075,40,10,13075,11948,12346,H6,H14,H22,12456.3,466.7,0.7213,0.0419,plate_AL_3
0.099,0.034,50,0.078,10,2,0.75,0.1,15,0.15,0.02,1.2,50,0.075,40,10,8911,4636,7420,H7,H15,H23,6989,1771.7,0.23,0.1592,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.75,0.3,15,0.15,0.06,1.2,50,0.075,40,10,18191,17465,15519,H8,H16,I2,17058.3,1128.1,1.1349,0.1014,plate_AL_3
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.15,0.1,1.2,50,0.075,40,10,17997,16731,15153,H9,H17,I3,16627,1163.4,1.0961,0.1045,plate_AL_3
0.165,0.034,50,0.026,10,2,0.75,0.1,9,0.15,0.1,1.2,50,0.075,40,10,13963,14988,15049,I4,I8,I12,14666.7,498.2,0.92,0.0448,plate_AL_3
0.099,0.034,50,0.078,10,2,0.75,0.1,9,0.15,0.02,2,50,0.075,40,10,16451,15985,15862,I5,I9,I13,16099.3,253.7,1.0487,0.0228,plate_AL_3
0.165,0.0204,50,0.026,10,2,0.45,0.1,9,0.15,0.1,2,50,0.075,40,10,13411,13834,13702,I6,I10,I14,13649,176.7,0.8285,0.0159,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.75,0.3,9,0.15,0.06,2,50,0.075,40,10,18841,19075,18884,I7,I11,I15,18933.3,101.7,1.3034,0.0091,plate_AL_3
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.15,0.02,2,50,0.075,40,10,8730,8011,9507,I16,J7,J20,8749.3,610.9,0.3882,0.0549,plate_AL_3
0.033,0.0204,50,0.026,10,2,0.75,0.1,15,0.15,0.1,2,50,0.075,40,10,10378,11067,10782,I17,J8,J21,10742.3,282.7,0.5673,0.0254,plate_AL_3
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.15,0.02,2,50,0.075,40,10,14055,10070,7940,I18,J9,J22,10688.3,2534.4,0.5624,0.2278,plate_AL_3
0.033,0.034,50,0.026,10,2,0.45,0.1,15,0.15,0.1,2,50,0.075,40,10,13096,11154,12293,I19,J10,J23,12181,796.8,0.6966,0.0716,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.15,0.02,2,50,0.225,40,10,7863,7868,13115,I20,J11,K2,9615.3,2474.6,0.466,0.2224,plate_AL_3
0.033,0.0204,50,0.026,10,2,0.75,0.1,15,0.15,0.06,2,50,0.225,40,10,8690,7610,11953,I21,J12,K3,9417.7,1846.2,0.4483,0.1659,plate_AL_3
0.099,0.034,50,0.078,10,2,0.75,0.1,15,0.15,0.06,1.2,50,0.075,40,10,5543,5922,10270,I22,J13,K4,7245,2144.6,0.253,0.1927,plate_AL_3
0.033,0.0068,50,0.078,10,2,0.75,0.3,15,0.15,0.06,2,50,0.075,40,10,16769,17580,17981,I23,J14,K5,17443.3,504.1,1.1695,0.0453,plate_AL_3
0.165,0.0204,50,0.026,10,2,0.45,0.3,15,0.15,0.02,2,50,0.075,40,10,17325,17021,17024,J2,J15,K6,17123.3,142.6,1.1407,0.0128,plate_AL_3
0.165,0.0068,50,0.078,10,2,0.45,0.1,15,0.15,0.06,2,50,0.075,40,10,8131,13955,14060,J3,J16,K7,12048.7,2770.5,0.6847,0.249,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.75,0.1,15,0.15,0.02,2,50,0.225,40,10,12167,14050,11372,J4,J17,K8,12529.7,1123,0.7279,0.1009,plate_AL_3
0.099,0.0068,50,0.026,10,2,0.75,0.5,15,0.15,0.02,2,50,0.075,40,10,17017,16519,15949,J5,J18,K9,16495,436.3,1.0843,0.0392,plate_AL_3
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.15,0.02,2,50,0.225,40,10,7510,8491,-1,J6,J19,K10,8000.5,490.5,0.3209,0.0441,plate_AL_3
0.033,0.034,50,0.078,10,2,0.75,0.1,9,0.15,0.1,2,50,0.075,40,10,16398,15571,15682,K11,K12,K13,15883.7,366.5,1.0293,0.0329,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.75,0.1,15,0.15,0.1,2,50,0.075,40,10,14413,13545,14216,K14,L3,L14,14058,371.6,0.8653,0.0334,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.3,15,0.15,0.06,2,50,0.075,40,10,17775,18714,17738,K15,L4,L15,18075.7,451.6,1.2263,0.0406,plate_AL_3
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.15,0.1,2,50,0.075,40,10,13410,15430,13584,K16,L5,L16,14141.3,914,0.8727,0.0821,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.75,0.3,15,0.15,0.06,2,50,0.075,40,10,17183,18697,17759,K17,L6,L17,17879.7,623.9,1.2087,0.0561,plate_AL_3
0.165,0.034,50,0.078,10,2,0.45,0.1,15,0.15,0.02,2,50,0.075,40,10,14060,13954,14547,K18,L7,L18,14187,258.2,0.8769,0.0232,plate_AL_3
0.099,0.0204,50,0.13,10,2,0.75,0.1,15,0.15,0.02,2,50,0.075,40,10,13669,13247,14334,K19,L8,L19,13750,447.4,0.8376,0.0402,plate_AL_3
0.033,0.0068,50,0.13,10,2,0.75,0.1,15,0.15,0.1,2,50,0.075,40,10,12322,15082,12620,K20,L9,L20,13341.3,1236.8,0.8009,0.1111,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.5,15,0.15,0.02,2,50,0.075,40,10,16080,16918,16668,K21,L10,L21,16555.3,351.3,1.0897,0.0316,plate_AL_3
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.15,0.1,1.2,50,0.075,40,10,15805,16531,17129,K22,L11,L22,16488.3,541.4,1.0837,0.0487,plate_AL_3
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.15,0.02,2,50,0.225,40,10,13235,13194,12546,K23,L12,L23,12991.7,315.6,0.7694,0.0284,plate_AL_3
0.165,0.0068,50,0.078,10,2,0.45,0.1,15,0.15,0.1,2,50,0.075,40,10,14686,14913,11128,L2,L13,M2,13575.7,1733.2,0.8219,0.1558,plate_AL_3
0.165,0.0204,50,0.026,10,2,0.75,0.1,15,0.15,0.1,2,50,0.075,40,10,12211,14106,13124,M3,M8,M13,13147,773.8,0.7834,0.0695,plate_AL_3
0.165,0.0068,50,0.026,10,2,0.75,0.3,15,0.15,0.1,2,50,0.075,40,10,17537,18219,17381,M4,M9,M14,17712.3,363.9,1.1937,0.0327,plate_AL_3
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.15,0.1,2,50,0.075,40,10,16750,14153,14135,M5,M10,M15,15012.7,1228.5,0.9511,0.1104,plate_AL_3
0.165,0.0204,50,0.13,10,2,0.75,0.1,15,0.15,0.02,2,50,0.075,40,10,14053,13984,13610,M6,M11,M16,13882.3,194.6,0.8495,0.0175,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.15,0.1,2,50,0.225,40,10,12751,11633,12658,M7,M12,M17,12347.3,506.5,0.7115,0.0455,plate_AL_3
0.165,0.034,50,0.078,10,2,0.75,0.1,9,0.15,0.1,2,50,0.075,40,10,15180,15277,15629,M18,M20,M22,15362,192.9,0.9824,0.0173,plate_AL_3
0.165,0.034,50,0.026,10,2,0.75,0.3,9,0.15,0.1,2,50,0.075,40,10,17234,17451,16658,M19,M21,M23,17114.3,334.6,1.1399,0.0301,plate_AL_3
0.165,0.034,50,0.078,10,2,0.75,0.1,15,0.15,0.06,2,50,0.075,40,10,10244,13415,-1,N2,N3,N4,11829.5,1585.5,0.665,0.1425,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,0.4,50,0.075,40,10,10634,11883,10540,N5,N6,N7,11019,612.1,0.5922,0.055,plate_AL_3
0.033,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.02,1.2,50,0.075,40,10,16468,14713,15506,N8,N10,N12,15562.3,717.6,1.0004,0.0645,plate_AL_3
0.033,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.02,1.2,50,0.075,40,10,8208,14814,14293,N9,N11,N13,12438.3,2998.8,0.7197,0.2695,plate_AL_3
0.033,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,16263,17500,16670,N14,N18,N22,16811,514.8,1.1127,0.0463,plate_AL_3
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,1.2,50,0.075,40,10,13225,15082,14891,N15,N19,N23,14399.3,834,0.8959,0.075,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,18561,20061,19478,N16,N20,O2,19366.7,617.4,1.3423,0.0555,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.06,1.2,50,0.075,40,10,16162,14933,13002,N17,N21,O3,14699,1300.6,0.9229,0.1169,plate_AL_3
0.099,0.0204,50,0.026,10,2,0.75,0.1,9,0.45,0.06,2,50,0.075,40,10,17514,17489,15861,O4,O5,O6,16954.7,773.4,1.1256,0.0695,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,17429,16826,18098,O7,O10,O13,17451,519.5,1.1702,0.0467,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.1,1.2,50,0.075,40,10,14838,14616,16008,O8,O11,O14,15154,610.6,0.9638,0.0549,plate_AL_3
0.033,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,20821,20195,20969,O9,O12,O15,20661.7,335.5,1.4587,0.0301,plate_AL_3
0.033,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,16013,15761,16686,O16,O17,O18,16153.3,390.4,1.0536,0.0351,plate_AL_3
0.165,0.0204,50,0.026,10,2,0.75,0.1,15,0.75,0.02,2,50,0.075,40,10,18333,18163,19022,O19,O20,O21,18506,371.4,1.265,0.0334,plate_AL_3
0.165,0.034,50,0.026,10,2,0.75,0.5,15,0.45,0.02,2,50,0.225,40,10,10011,16206,16569,P2,P9,P16,14262,3009.6,0.8836,0.2705,plate_AL_3
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.75,0.02,1.2,50,0.375,40,10,15164,16103,15405,P3,P10,P17,15557.3,398.2,1,0.0358,plate_AL_3
0.165,0.0204,50,0.078,10,2,0.75,0.5,9,0.15,0.02,0.4,50,0.375,40,10,10524,14011,10880,P4,P11,P18,11805,1566.6,0.6628,0.1408,plate_AL_3
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.75,0.02,2,50,0.375,24,10,13042,13263,8833,P5,P12,P19,11712.7,2038.2,0.6545,0.1832,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,17995,16437,14572,P6,P13,P20,16334.7,1399.3,1.0699,0.1258,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.1,9,0.75,0.02,2,50,0.075,40,10,15241,16160,11582,P7,P14,P21,14327.7,1977.4,0.8895,0.1777,plate_AL_3
0.033,0.034,50,0.026,10,2,0.75,0.1,9,0.45,0.02,2,50,0.075,40,10,16180,16530,14997,P8,P15,P22,15902.3,655.9,1.031,0.0589,plate_AL_3
