nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.099,0.068,50.0,0.026,10.0,2.0,1.5,1.0,9.0,0.15,0.06,4.0,50.0,0.225,40.0,10.0,5813.0,6229.0,6025.0,G21,G22,G23,6022.3,169.8,0.2123,0.0112,AB
0.033,0.0068,50.0,0.13,10.0,2.0,0.75,0.1,9.0,0.45,0.1,2.0,50.0,0.075,20.0,10.0,24853.0,22899.0,24271.0,H2,H5,H8,24007.7,819.2,1.4031,0.0542,AB
0.099,0.0068,50.0,0.078,10.0,2.0,0.75,0.1,9.0,0.45,0.1,2.0,50.0,0.075,20.0,10.0,27253.0,27436.0,25762.0,H3,H6,H9,26817.0,749.7,1.5891,0.0496,AB
0.165,0.0068,50.0,0.13,10.0,2.0,0.75,0.1,9.0,0.45,0.02,2.0,50.0,0.075,20.0,10.0,25814.0,25960.0,26020.0,H4,H7,H10,25931.3,86.5,1.5305,0.0057,AB
0.033,0.034,50.0,0.078,10.0,2.0,0.75,0.1,9.0,0.45,0.1,2.0,50.0,0.075,20.0,10.0,24415.0,25095.0,26436.0,H11,H12,H13,25315.3,839.7,1.4897,0.0556,AB
0.099,0.034,50.0,0.13,10.0,2.0,0.75,0.3,9.0,0.45,0.02,2.0,50.0,0.075,20.0,10.0,22872.0,22654.0,21934.0,H14,H15,H16,22486.7,400.8,1.3024,0.0265,AB
0.165,0.068,50.0,0.13,10.0,2.0,1.5,1.0,9.0,0.15,0.1,4.0,50.0,0.075,40.0,10.0,6475.0,6267.0,6134.0,H17,H18,H19,6292.0,140.3,0.2301,0.0093,AB
0.099,0.034,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.45,0.02,2.0,50.0,0.225,20.0,10.0,15523.0,12496.0,15582.0,H20,I2,I6,14533.7,1441.0,0.7758,0.0954,AB
0.099,0.034,50.0,0.078,10.0,2.0,0.75,0.3,15.0,0.45,0.02,2.0,50.0,0.075,20.0,10.0,15316.0,14223.0,15380.0,H21,I3,I7,14973.0,531.0,0.8049,0.0352,AB
0.165,0.034,50.0,0.026,10.0,2.0,0.75,0.1,15.0,0.45,0.06,2.0,50.0,0.075,20.0,10.0,18274.0,18267.0,18973.0,H22,I4,I8,18504.7,331.2,1.0387,0.0219,AB
0.165,0.0204,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.45,0.06,2.0,50.0,0.075,20.0,10.0,14950.0,17353.0,17344.0,H23,I5,I9,16549.0,1130.7,0.9092,0.0749,AB
0.33,0.0204,50.0,0.078,10.0,2.0,1.5,1.0,9.0,0.15,0.2,4.0,50.0,0.075,40.0,10.0,6319.0,6241.0,6408.0,I10,I11,I12,6322.7,68.2,0.2322,0.0045,AB
0.033,0.034,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.45,0.1,2.0,50.0,0.225,20.0,10.0,15354.0,13676.0,14549.0,I13,I14,I15,14526.3,685.2,0.7753,0.0454,AB
0.165,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.45,0.02,4.0,50.0,0.075,40.0,10.0,31514.0,33033.0,30298.0,I16,I17,I18,31615.0,1118.8,1.9068,0.0741,AB
0.033,0.0204,50.0,0.026,10.0,2.0,1.5,0.3,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,28228.0,28122.0,26457.0,I19,I21,I23,27602.3,811.0,1.6411,0.0537,AB
