nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.033,0.034,50,0.026,10,2,0.45,0.3,9,0.45,0.02,0.4,50,0.225,24,10,13236,12872,7222,G12,G13,G14,11110,2753.2,0.4907,0.2717,plate_AL_1
0.033,0.034,50,0.078,10,2,0.45,0.5,15,0.15,0.06,2,50,0.075,8,10,11593,10824,10741,E12,E14,E16,11052.7,383.6,0.485,0.0379,plate_AL_1
0.033,0.034,50,0.078,10,2,0.75,0.5,3,0.75,0.1,2,50,0.225,40,10,11564,10995,10520,M9,M10,M11,11026.3,426.8,0.4824,0.0421,plate_AL_1
0.033,0.0068,50,0.026,10,2,0.15,0.1,3,1.5,0.02,0.4,50,0.075,8,10,10841,10680,11111,N2,N3,N4,10877.3,177.8,0.4677,0.0175,plate_AL_1
0.099,0.034,50,0.026,10,2,0.45,0.5,15,0.15,0.02,0.4,50,0.075,24,10,10570,9958,11809,D12,D14,D16,10779,770,0.458,0.076,plate_AL_1
0.033,0.0204,50,0.026,10,2,0.45,0.5,15,0.75,0.1,0.4,50,0.375,24,10,11041,10054,10713,L4,L7,L10,10602.7,410.4,0.4406,0.0405,plate_AL_1
0.033,0.0068,50,0.026,10,2,0.45,0.1,3,0.45,0.02,2,50,0.225,24,10,9923,10554,10642,G6,G7,G8,10373,320.2,0.418,0.0316,plate_AL_1
0.033,0.034,50,0.026,10,2,0.45,0.5,15,0.45,0.02,0.4,50,0.225,24,10,6906,10768,13017,H8,H10,H12,10230.3,2523.6,0.4039,0.2491,plate_AL_1
0.099,0.034,50,0.078,10,2,0.45,0.5,3,0.15,0.06,2,50,0.225,40,10,10331,10094,10183,F13,F14,F15,10202.7,97.7,0.4011,0.0096,plate_AL_1
0.33,0.0068,50,0.026,10,2,0.15,0.1,3,0.15,0.02,0.4,50,0.075,8,10,11260,9842,9413,B7,B14,B21,10171.7,789.2,0.3981,0.0779,plate_AL_1
0.033,0.0204,50,0.026,10,2,0.45,0.3,15,0.75,0.1,0.4,50,0.075,8,10,9944,10448,9747,J15,J16,J17,10046.3,295.2,0.3857,0.0291,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,1,3,1.5,0.2,4,50,0.75,80,10,10409,9740,9805,N11,N12,N13,9984.7,301.2,0.3796,0.0297,plate_AL_1
0.033,0.0204,50,0.026,10,2,0.15,0.3,15,0.45,0.02,0.4,50,0.225,24,10,10778,6470,12686,G9,G10,G11,9978,2600,0.379,0.2566,plate_AL_1
0.033,0.034,50,0.078,10,2,0.45,0.5,9,0.15,0.02,2,50,0.375,8,10,9642,9682,10472,E5,E7,E9,9932,382.2,0.3744,0.0377,plate_AL_1
0.165,0.034,50,0.026,10,2,0.45,0.5,9,0.15,0.1,2,50,0.225,8,10,9796,9786,10122,F2,F5,F8,9901.3,156.1,0.3714,0.0154,plate_AL_1
0.033,0.0068,50,0.026,10,2,1.5,0.1,3,0.15,0.02,0.4,50,0.075,8,10,10600,8672,10391,B11,B18,C3,9887.7,863.8,0.3701,0.0853,plate_AL_1
0.033,0.0068,50,0.026,10,2,0.15,0.5,15,0.45,0.02,1.2,50,0.375,8,10,12734,8630,8256,G15,G16,G17,9873.3,2028.6,0.3686,0.2002,plate_AL_1
0.033,0.0204,50,0.078,10,2,0.15,0.3,15,0.45,0.06,1.2,50,0.375,24,10,9874,8062,11324,I7,I8,I9,9753.3,1334.4,0.3568,0.1317,plate_AL_1
0.165,0.034,50,0.078,10,2,0.15,0.1,3,0.75,0.1,1.2,50,0.075,8,10,8768,10867,9421,J18,J20,J22,9685.3,877.1,0.3501,0.0866,plate_AL_1
0.165,0.0204,50,0.078,10,2,0.45,0.3,9,0.45,0.1,0.4,50,0.225,24,10,8122,7763,13011,I4,I5,I6,9632,2393.8,0.3448,0.2362,plate_AL_1
0.033,0.0068,50,0.078,10,2,0.45,0.1,9,0.45,0.06,0.4,50,0.375,8,10,9602,8322,10176,F22,F23,G2,9366.7,775,0.3186,0.0765,plate_AL_1
0.033,0.0068,50,0.026,10,2,0.75,0.5,3,0.75,0.06,1.2,50,0.075,8,10,9704,9087,9302,J9,J11,J13,9364.3,255.7,0.3184,0.0252,plate_AL_1
0.033,0.0204,50,0.026,10,2,0.75,0.1,15,0.75,0.06,2,50,0.075,24,10,8722,9210,9984,L6,L9,L12,9305.3,519.6,0.3126,0.0513,plate_AL_1
0.033,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,7953,7368,12439,N16,N23,O8,9253.3,2265.2,0.3075,0.2236,plate_AL_1
0.033,0.0204,50,0.026,10,2,0.45,0.5,9,0.45,0.06,1.2,50,0.225,24,10,11751,8843,6820,H14,H17,H20,9138,2023.9,0.2961,0.1997,plate_AL_1
0.033,0.034,50,0.026,10,2,0.45,0.3,9,0.45,0.06,1.2,50,0.075,24,10,11759,7016,7778,G22,H2,H4,8851,2079.7,0.2677,0.2052,plate_AL_1
0.165,0.034,50,0.13,10,2,0.15,0.3,9,0.15,0.06,2,50,0.075,8,10,8667,8851,8876,E6,E8,E10,8798,93.2,0.2625,0.0092,plate_AL_1
0.033,0.0204,50,0.078,10,2,0.45,0.1,9,0.15,0.1,2,50,0.225,40,10,8351,9655,8326,E23,F4,F7,8777.3,620.7,0.2605,0.0613,plate_AL_1
0.033,0.0204,50,0.13,10,2,0.75,0.5,15,0.45,0.02,0.4,50,0.225,8,10,8308,9427,8377,H9,H11,H13,8704,512,0.2532,0.0505,plate_AL_1
0.165,0.034,50,0.13,10,2,0.45,0.1,3,0.75,0.06,1.2,50,0.375,24,10,8344,8671,8999,L13,L14,L15,8671.3,267.4,0.25,0.0264,plate_AL_1
0.099,0.0204,50,0.026,10,2,0.45,0.1,9,0.45,0.02,0.4,50,0.075,8,10,7509,10419,7960,F19,F20,F21,8629.3,1278.8,0.2459,0.1262,plate_AL_1
0.165,0.0204,50,0.026,10,2,0.45,0.1,9,0.15,0.1,0.4,50,0.375,8,10,8140,9261,8364,C22,C23,D2,8588.3,484.4,0.2418,0.0478,plate_AL_1
0.099,0.0068,50,0.13,10,2,0.75,0.3,9,0.75,0.1,0.4,50,0.375,8,10,8402,8331,8740,K11,K12,K13,8491,178.4,0.2322,0.0176,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.075,80,10,7731,9045,8386,N17,O2,O9,8387.3,536.4,0.222,0.0529,plate_AL_1
0.33,0.0068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,7441,9603,7932,N18,O3,O10,8325.3,925.4,0.2159,0.0913,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.02,4,50,0.75,80,10,7651,6759,10284,N14,N21,O6,8231.3,1496.4,0.2066,0.1477,plate_AL_1
0.033,0.0068,50,0.026,10,2,0.15,0.1,30,0.15,0.02,0.4,50,0.075,8,10,8096,8301,8214,C10,C11,C12,8203.7,84,0.2039,0.0083,plate_AL_1
0.099,0.0068,50,0.13,10,2,0.75,0.5,9,0.75,0.02,1.2,50,0.375,8,10,8103,8221,8247,K20,K21,K22,8190.3,62.7,0.2025,0.0062,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,8,10,7965,8157,8258,N6,N8,N10,8126.7,121.5,0.1963,0.012,plate_AL_1
0.033,0.0068,50,0.13,10,2,0.45,0.5,3,0.45,0.06,2,50,0.225,40,10,5395,9645,9321,I19,I20,I21,8120.3,1931.6,0.1956,0.1906,plate_AL_1
0.099,0.0204,50,0.078,10,2,0.15,0.3,15,0.75,0.1,1.2,50,0.075,24,10,7633,8343,8002,L5,L8,L11,7992.7,289.9,0.183,0.0286,plate_AL_1
0.033,0.0204,50,0.078,10,2,0.15,0.5,9,0.45,0.06,2,50,0.225,24,10,6154,8789,8944,I10,I11,I12,7962.3,1280.2,0.18,0.1263,plate_AL_1
0.099,0.0068,50,0.078,10,2,0.15,0.3,3,0.45,0.1,0.4,50,0.375,40,10,7427,8469,7918,H5,H6,H7,7938,425.6,0.1776,0.042,plate_AL_1
0.033,0.034,50,0.026,10,2,0.45,0.5,9,0.45,0.06,1.2,50,0.375,8,10,9506,7433,6416,H16,H19,H22,7785,1285.8,0.1625,0.1269,plate_AL_1
0.33,0.068,50,0.026,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,6891,6264,9827,N15,N22,O7,7660.7,1553.1,0.1503,0.1533,plate_AL_1
0.033,0.0068,50,0.13,10,2,0.15,0.3,9,0.15,0.1,2,50,0.075,40,10,8346,6702,6972,E18,E20,E22,7340,719.8,0.1186,0.071,plate_AL_1
0.099,0.0068,50,0.026,10,2,0.15,0.1,15,0.75,0.06,2,50,0.375,8,10,7503,7085,7187,K8,K9,K10,7258.3,177.9,0.1106,0.0176,plate_AL_1
0.099,0.0204,50,0.13,10,2,0.15,0.1,9,0.45,0.02,0.4,50,0.075,24,10,7311,6653,7588,G3,G4,G5,7184,392.1,0.1032,0.0387,plate_AL_1
0.165,0.0204,50,0.13,10,2,0.15,0.5,15,0.75,0.1,0.4,50,0.075,8,10,7266,6990,6771,K14,K16,K18,7009,202.5,0.086,0.02,plate_AL_1
0.033,0.034,50,0.078,10,2,0.15,0.1,9,0.15,0.02,1.2,50,0.225,40,10,7978,6719,6287,D18,D19,D20,6994.7,717.3,0.0845,0.0708,plate_AL_1
0.165,0.034,50,0.026,10,2,0.15,0.5,9,0.75,0.06,0.4,50,0.375,8,10,6530,7079,7316,K2,K4,K6,6975,329.2,0.0826,0.0325,plate_AL_1
0.099,0.0204,50,0.026,10,2,0.15,0.5,9,0.45,0.06,2,50,0.075,8,10,7496,7467,5235,G21,G23,H3,6732.7,1059.1,0.0587,0.1045,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,6487,6679,6958,O16,O17,O18,6708,193.4,0.0563,0.0191,plate_AL_1
0.033,0.0068,50,0.026,10,2,0.45,0.5,9,0.45,0.06,2,50,0.075,24,10,6334,6926,6670,H15,H18,H21,6643.3,242.4,0.0499,0.0239,plate_AL_1
0.033,0.0204,50,0.026,10,2,0.15,0.1,15,0.15,0.02,2,50,0.225,24,10,6712,6679,6451,D13,D15,D17,6614,116,0.047,0.0115,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,0.1,30,1.5,0.2,4,50,0.75,80,10,5625,7137,6728,N19,O4,O11,6496.7,638.6,0.0354,0.063,plate_AL_1
0.165,0.0068,50,0.026,10,2,0.15,0.1,9,0.15,0.02,0.4,50,0.375,24,10,6274,6462,6478,C4,C5,C6,6404.7,92.6,0.0263,0.0091,plate_AL_1
0.033,0.0068,50,0.078,10,2,0.45,0.5,3,0.45,0.02,2,50,0.375,24,10,4412,7236,7441,H23,I2,I3,6363,1382.1,0.0222,0.1364,plate_AL_1
0.165,0.0068,50,0.13,10,2,0.15,0.1,9,0.75,0.1,2,50,0.225,24,10,6292,6448,6169,L19,L20,L21,6303,114.2,0.0163,0.0113,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,1,30,0.15,0.2,4,50,0.75,80,10,6564,5988,6308,L22,L23,M2,6286.7,235.6,0.0147,0.0233,plate_AL_1
0.033,0.034,0,0.13,10,2,0.75,0.5,15,0.75,0.02,2,50,0.375,40,10,6823,6157,5434,M18,M19,M20,6138,567.2,0,0.056,plate_AL_1
0.33,0.068,50,0.26,10,2,0.45,1,30,1.5,0.2,4,50,0.75,80,10,7389,5884,5092,O13,O14,O15,6121.7,952.7,-0.0016,0.094,plate_AL_1
0.33,0.068,50,0.26,10,2,0.15,1,30,1.5,0.2,4,50,0.75,80,10,5459,7174,5587,N20,O5,O12,6073.3,780,-0.0064,0.077,plate_AL_1
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,0.4,50,0.75,80,10,5929,5757,5984,N5,N7,N9,5890,96.7,-0.0245,0.0095,plate_AL_1
0.165,0.0204,50,0.078,10,2,0.75,0.3,9,0.45,0.02,1.2,50,0.375,40,10,1866,2132,-1,I22,I23,J2,1999,133,-0.4085,0.0131,plate_AL_1
