nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.165,0.0204,50,0.026,10,2,1.5,0.1,9,1.5,0.1,4,50,0.225,80,10,27501,25221,27301,E13,E21,F7,26674.3,1030.9,2.3081,0.1017,plate_AL_9
0.165,0.034,50,0.13,10,2,1.5,0.1,9,1.5,0.02,4,50,0.075,80,10,28927,26246,28704,E14,E22,F8,27959,1214.7,2.4349,0.1198,plate_AL_9
0.099,0.034,50,0.078,10,2,1.5,0.1,9,1.5,0.06,4,50,0.225,80,10,27689,24977,30455,E15,E23,F9,27707,2236.4,2.41,0.2206,plate_AL_9
0.099,0.0204,50,0.13,10,2,1.5,0.1,9,1.5,0.06,4,50,0.225,80,10,27331,27841,30111,E16,F2,F10,28427.7,1208.4,2.4811,0.1192,plate_AL_9
0.099,0.0204,50,0.078,10,2,1.5,0.3,9,1.5,0.1,4,50,0.075,80,10,23592,26454,26643,E17,F3,F11,25563,1395.8,2.1985,0.1377,plate_AL_9
0.099,0.0204,50,0.13,10,2,1.5,0.1,9,1.5,0.02,4,50,0.375,80,10,25721,25052,26306,E18,F4,F12,25693,512.3,2.2113,0.0505,plate_AL_9
0.033,0.034,50,0.026,10,2,1.5,0.1,9,1.5,0.2,4,50,0.075,80,10,29165,29935,32366,F13,F17,F21,30488.7,1364.2,2.6844,0.1346,plate_AL_9
0.33,0.0068,50,0.026,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,29734,29318,31759,F14,F18,F22,30270.3,1066.3,2.6628,0.1052,plate_AL_9
0.033,0.068,50,0.026,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,29472,28500,30907,F15,F19,F23,29626.3,988.7,2.5993,0.0975,plate_AL_9
0.033,0.0068,50,0.26,10,2,1.5,0.1,9,1.5,0.1,4,50,0.075,80,10,29023,29679,27858,F16,F20,G2,28853.3,753,2.5231,0.0743,plate_AL_9
