nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.099,0.0068,50,0.078,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,20001,20152,-1,J12,J14,J16,20076.5,75.5,1.2671,0.0061,plate_AL_4
0.099,0.0204,50,0.13,10,2,0.75,0.1,9,0.45,0.02,2,50,0.075,40,10,19618,19340,20026,J13,J15,J17,19661.3,281.7,1.2337,0.0227,plate_AL_4
0.099,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,22925,21566,20542,J18,J22,K4,21677.7,976.1,1.3962,0.0786,plate_AL_4
0.099,0.0068,50,0.026,10,2,0.75,0.1,15,0.45,0.06,2,50,0.225,40,10,14050,11423,13722,J19,J23,K5,13065,1168.8,0.7022,0.0942,plate_AL_4
0.099,0.0204,50,0.026,10,2,0.45,0.3,15,0.45,0.06,2,50,0.075,40,10,9890,9988,-1,J20,K2,K6,9939,49,0.4503,0.0039,plate_AL_4
0.099,0.0204,50,0.078,10,2,0.75,0.5,15,0.45,0.02,1.2,50,0.075,40,10,17369,16342,17199,J21,K3,K7,16970,449.5,1.0168,0.0362,plate_AL_4
0.165,0.034,50,0.078,10,2,0.75,0.1,9,0.45,0.02,2,50,0.075,40,10,19095,17897,18774,K8,K11,K14,18588.7,506.3,1.1473,0.0408,plate_AL_4
0.033,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,16107,19076,20362,K9,K12,K15,18515,1781.8,1.1413,0.1436,plate_AL_4
0.033,0.034,50,0.078,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,18306,18260,18960,K10,K13,K16,18508.7,319.7,1.1408,0.0258,plate_AL_4
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.02,2,50,0.225,40,10,14496,8464,15329,K17,K20,K23,12763,3058.8,0.6779,0.2465,plate_AL_4
0.165,0.0204,50,0.078,10,2,0.75,0.5,15,0.45,0.02,1.2,50,0.075,40,10,18419,16432,17123,K18,K21,L2,17324.7,823.6,1.0454,0.0664,plate_AL_4
0.165,0.0068,50,0.078,10,2,0.75,0.3,15,0.45,0.1,1.2,50,0.075,40,10,18543,18670,18002,K19,K22,L3,18405,289.6,1.1325,0.0233,plate_AL_4
0.099,0.0204,50,0.078,10,2,0.75,0.3,9,0.45,0.1,2,50,0.075,40,10,6237,6251,-1,L4,L6,L8,6244,7,0.1526,0.0006,plate_AL_4
0.165,0.0204,50,0.026,10,2,0.75,0.3,9,0.45,0.1,2,50,0.075,40,10,7003,7313,-1,L5,L7,L9,7158,155,0.2262,0.0125,plate_AL_4
0.033,0.0204,50,0.13,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,19566,19794,18899,L10,L17,M2,19419.7,379.8,1.2142,0.0306,plate_AL_4
0.099,0.0204,50,0.13,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,19500,19104,17334,L11,L18,M3,18646,941.7,1.1519,0.0759,plate_AL_4
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.225,40,10,20795,21101,11800,L12,L19,M4,17898.7,4314.2,1.0917,0.3476,plate_AL_4
0.165,0.0068,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,16667,16641,15785,L13,L20,M5,16364.3,409.8,0.968,0.033,plate_AL_4
0.165,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.225,40,10,21892,21009,21362,L14,L21,M6,21421,362.9,1.3755,0.0292,plate_AL_4
0.165,0.0204,50,0.078,10,2,0.75,0.3,15,0.45,0.1,1.2,50,0.075,40,10,20441,17326,19460,L15,L22,M7,19075.7,1300.4,1.1865,0.1048,plate_AL_4
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.06,1.2,50,0.225,40,10,21001,14722,11377,L16,L23,M8,15700,3989.4,0.9145,0.3214,plate_AL_4
0.165,0.034,50,0.078,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,21658,21785,20819,M9,M11,M13,21420.7,428.6,1.3755,0.0345,plate_AL_4
0.099,0.034,50,0.13,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,19734,19738,19971,M10,M12,M14,19814.3,110.8,1.246,0.0089,plate_AL_4
0.033,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.225,40,10,19419,19660,19290,M15,M18,M21,19456.3,153.3,1.2172,0.0124,plate_AL_4
0.099,0.0068,50,0.078,10,2,0.75,0.3,15,0.45,0.1,2,50,0.225,40,10,10439,20727,21350,M16,M19,M22,17505.3,5003.1,1.06,0.4031,plate_AL_4
0.033,0.034,50,0.13,10,2,0.45,0.3,15,0.45,0.1,2,50,0.075,40,10,8120,9419,-1,M17,M20,M23,8769.5,649.5,0.3561,0.0523,plate_AL_4
0.165,0.034,50,0.13,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,18600,18715,-1,N2,N3,N4,18657.5,57.5,1.1528,0.0046,plate_AL_4
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.225,40,10,18366,23093,20225,N5,N9,N13,20561.3,1944.4,1.3062,0.1567,plate_AL_4
0.099,0.0204,50,0.078,10,2,0.75,0.3,15,0.45,0.1,2,50,0.225,40,10,19265,10156,18687,N6,N10,N14,16036,4164.5,0.9416,0.3356,plate_AL_4
0.165,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.225,40,10,15039,16831,10421,N7,N11,N15,14097,2700.3,0.7853,0.2176,plate_AL_4
0.033,0.0204,50,0.13,10,2,0.75,0.3,15,0.45,0.1,2,50,0.225,40,10,18544,10672,19244,N8,N12,N16,16153.3,3886.4,0.951,0.3132,plate_AL_4
0.099,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.1,2,50,0.225,40,10,9955,13836,15795,N17,N18,N19,13195.3,2426.8,0.7127,0.1955,plate_AL_4
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.75,0.02,2,50,0.075,40,10,16785,15018,15473,N20,O2,O6,15758.7,749.1,0.9192,0.0604,plate_AL_4
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.75,0.06,2,50,0.075,40,10,6692,8165,-1,N21,O3,O7,7428.5,736.5,0.248,0.0593,plate_AL_4
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.75,0.06,2,50,0.075,40,10,15891,13633,7347,N22,O4,O8,12290.3,3615,0.6398,0.2913,plate_AL_4
0.033,0.0204,50,0.026,10,2,0.75,0.1,15,0.75,0.06,2,50,0.225,40,10,8517,12524,13448,N23,O5,O9,11496.3,2140.2,0.5758,0.1724,plate_AL_4
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.75,0.1,2,50,0.075,40,10,14828,16289,15706,O10,O11,O12,15607.7,600.5,0.9071,0.0484,plate_AL_4
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.75,0.1,2,50,0.075,40,10,16358,17545,19346,O13,O14,O15,17749.7,1228.4,1.0797,0.099,plate_AL_4
0.165,0.034,50,0.078,10,2,0.75,0.1,15,0.75,0.06,2,50,0.075,40,10,9578,9065,8883,O16,O17,O18,9175.3,294.3,0.3888,0.0237,plate_AL_4
0.099,0.034,50,0.13,10,2,0.75,0.1,15,0.75,0.1,2,50,0.075,40,10,17666,18396,17199,O19,O20,O21,17753.7,492.6,1.08,0.0397,plate_AL_4
0.165,0.034,50,0.026,10,2,0.75,0.5,15,0.45,0.02,2,50,0.225,40,10,14921,19344,-1,P2,P9,P16,17132.5,2211.5,1.0299,0.1782,plate_AL_4
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.75,0.02,1.2,50,0.375,40,10,15309,18213,-1,P3,P10,P17,16761,1452,1,0.117,plate_AL_4
0.165,0.0204,50,0.078,10,2,0.75,0.5,9,0.15,0.02,0.4,50,0.375,40,10,5774,5964,-1,P4,P11,P18,5869,95,0.1224,0.0077,plate_AL_4
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.75,0.02,2,50,0.375,24,10,8090,16313,17433,P5,P12,P19,13945.3,4165.5,0.7731,0.3356,plate_AL_4
0.033,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,9498,19743,16944,P6,P13,P20,15395,4323.5,0.8899,0.3484,plate_AL_4
0.033,0.0068,50,0.026,10,2,0.75,0.3,9,0.15,0.06,2,50,0.075,40,10,16940,17917,-1,P7,P14,P21,17428.5,488.5,1.0538,0.0394,plate_AL_4
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,16150,19630,10607,P8,P15,P22,15462.3,3715.6,0.8954,0.2994,plate_AL_4
