row,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,16973.0,13691.0,12442.7,9038.0,3863.7,5836.0,16973.0,13691.0,12442.7,9038.0,3863.7,5836.0,16973.0,13691.0,12442.7,9038.0,3863.7,5836.0,0,0,0,0
O,25488.7,25362.3,17443.3,27912.3,63083.3,60528.7,62058.7,25488.7,25362.3,17443.3,27912.3,63083.3,60528.7,62058.7,25488.7,25362.3,17443.3,27912.3,63083.3,60528.7,62058.7,0
