nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,yield,yield_std,plaque_name,well_1
0.099,0.034,50,0.026,10,2,0.75,0.3,9,0.15,0.1,2,50,0.225,40,10,1.369,0.053,plate_AL_5,D14
0.033,0.034,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,1.2077,0.0915,plate_AL_5,D15
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.075,40,10,1.1686,0.1102,plate_AL_5,D16
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,1.1424,0.0502,plate_AL_5,D17
0.165,0.034,50,0.078,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,1.2962,0.1582,plate_AL_5,D18
0.099,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,1.2093,0.1097,plate_AL_5,D19
0.165,0.034,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,1.4462,0.1303,plate_AL_5,E14
0.033,0.0204,50,0.026,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,1.6469,0.2578,plate_AL_5,E17
0.033,0.0068,50,0.078,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,1.5488,0.235,plate_AL_5,E18
0.033,0.0068,50,0.13,10,2,0.75,0.1,9,0.45,0.06,2,50,0.075,40,10,1.5692,0.1916,plate_AL_5,E19
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,1.5569,0.2929,plate_AL_5,E20
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.3978,0.1353,plate_AL_5,F7
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,1.1329,0.1515,plate_AL_5,F8
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,0.9895,0.1521,plate_AL_5,F9
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,1.1029,0.0535,plate_AL_5,F10
0.033,0.034,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,1.3654,0.071,plate_AL_5,F19
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.45,0.1,2,50,0.075,40,10,1.3274,0.0852,plate_AL_5,F20
0.165,0.0068,50,0.13,10,2,0.75,0.1,9,0.45,0.02,2,50,0.075,40,10,1.0188,0.0549,plate_AL_5,F21
0.033,0.0068,50,0.13,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,0.9959,0.0567,plate_AL_5,F22
0.165,0.0068,50,0.078,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,1.3399,0.1095,plate_AL_5,F23
0.033,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,0.9933,0.2145,plate_AL_5,G12
0.033,0.0068,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.9561,0.1188,plate_AL_5,G13
0.099,0.0068,50,0.078,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.3114,0.0668,plate_AL_5,G14
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,1.0316,0.2213,plate_AL_5,G15
0.033,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.2133,0.0927,plate_AL_5,G16
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,1.3754,0.0862,plate_AL_5,G17
0.099,0.0068,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,0.8546,0.2008,plate_AL_5,G18
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.926,0.2004,plate_AL_5,G19
0.165,0.0068,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,1.2676,0.0737,plate_AL_5,H14
0.033,0.0204,50,0.13,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,1.1363,0.0275,plate_AL_5,H15
0.099,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,1.2721,0.0422,plate_AL_5,H16
0.033,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.6093,0.0853,plate_AL_5,H23
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.783,0.1035,plate_AL_5,I2
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.207,0.0966,plate_AL_5,I3
0.099,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,0.713,0.0342,plate_AL_5,I4
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.9374,0.0472,plate_AL_5,I5
0.033,0.034,50,0.078,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.0262,0.0309,plate_AL_5,I6
0.099,0.0068,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.6,0.0582,plate_AL_5,I7
0.099,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.8204,0.0972,plate_AL_5,I8
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.8385,0.1379,plate_AL_5,I9
0.165,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,0.7884,0.0794,plate_AL_5,I10
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,1.2456,0.0493,plate_AL_5,I11
0.165,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.6415,0.237,plate_AL_5,I12
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,1.2378,0.0629,plate_AL_5,J15
0.165,0.034,50,0.078,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,1.2374,0.0855,plate_AL_5,J16
0.099,0.034,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,0.9745,0.188,plate_AL_5,J17
0.165,0.0068,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.225,40,10,1.0073,0.0826,plate_AL_5,J18
0.033,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.5884,0.0117,plate_AL_5,K5
0.099,0.034,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.5991,0.049,plate_AL_5,K6
0.033,0.034,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.5912,0.0135,plate_AL_5,K7
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.6722,0.1265,plate_AL_5,K8
0.033,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.6157,0.0861,plate_AL_5,K9
0.099,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.6946,0.1044,plate_AL_5,K10
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.6857,0.053,plate_AL_5,K11
0.165,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.225,40,10,1.1356,0.0159,plate_AL_5,K12
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,1.1632,0.0877,plate_AL_5,K13
0.099,0.034,50,0.078,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.0888,0.0468,plate_AL_5,K14
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.225,40,10,1.1365,0.0306,plate_AL_5,K15
0.033,0.034,50,0.078,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,1.068,0.0503,plate_AL_5,K16
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.1688,0.0652,plate_AL_5,K17
0.165,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.7619,0.0659,plate_AL_5,K18
0.033,0.034,50,0.13,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.0103,0.0387,plate_AL_5,K19
0.165,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,1.1858,0.091,plate_AL_5,K20
0.165,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.8664,0.0914,plate_AL_5,K21
0.033,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,1.1457,0.0498,plate_AL_5,K22
0.165,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.7111,0.0943,plate_AL_5,K23
0.165,0.0068,50,0.078,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,1.1061,0.0717,plate_AL_5,L2
0.165,0.034,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,1.0243,0.1124,plate_AL_5,M21
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,1.0889,0.0746,plate_AL_5,M22
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.225,40,10,1.1436,0.0322,plate_AL_5,M23
0.033,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.6376,0.0259,plate_AL_5,N8
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.225,40,10,1.1479,0.0467,plate_AL_5,N9
0.165,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.7513,0.122,plate_AL_5,N10
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,1.1068,0.0754,plate_AL_5,N11
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,1.0483,0.1169,plate_AL_5,N12
0.165,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,0.729,0.0982,plate_AL_5,N13
0.165,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,0.729,0.0354,plate_AL_5,N14
0.165,0.034,50,0.13,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,1.2582,0.0228,plate_AL_5,O7
0.165,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,0.7214,0.1036,plate_AL_5,O10
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,1.1188,0.0538,plate_AL_5,O11
0.165,0.0068,50,0.026,10,2,0.75,0.1,15,0.75,0.06,2,50,0.075,40,10,0.8651,0.1333,plate_AL_5,O16
0.033,0.0068,50,0.13,10,2,0.75,0.1,15,0.75,0.1,2,50,0.075,40,10,0.7869,0.0742,plate_AL_5,O19
0.165,0.034,50,0.026,10,2,0.75,0.5,15,0.45,0.02,2,50,0.225,40,10,0.7334,0.2198,plate_AL_5,P2
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.75,0.02,1.2,50,0.375,40,10,1,0.0992,plate_AL_5,P3
0.165,0.0204,50,0.078,10,2,0.75,0.5,9,0.15,0.02,0.4,50,0.375,40,10,0.635,0.0642,plate_AL_5,P4
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.75,0.02,2,50,0.375,24,10,0.8348,0.0593,plate_AL_5,P5
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,1.2395,0.1659,plate_AL_5,P6
0.033,0.034,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,1.4352,0.0243,plate_AL_5,P7
0.033,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,1.1603,0.1415,plate_AL_5,P8
