nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.15,0.1,2,50,0.225,40,10,24425,21345,26920,B14,B21,C6,24230,2280.2,1.2983,0.1535,plate_AL_5
0.033,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,20289,21544,17257,B15,B22,C7,19696.7,1799.6,0.9931,0.1211,plate_AL_5
0.099,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.075,40,10,24284,21184,23164,B16,B23,C8,22877.3,1281.7,1.2072,0.0863,plate_AL_5
0.099,0.0068,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,22176,21162,23258,B17,C2,C9,22198.7,855.8,1.1615,0.0576,plate_AL_5
0.099,0.0068,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.075,40,10,25361,21019,22373,B18,C3,C10,22917.7,1814,1.2099,0.1221,plate_AL_5
0.033,0.0068,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,21671,22407,22746,B19,C4,C11,22274.7,448.7,1.1667,0.0302,plate_AL_5
0.165,0.0068,50,0.078,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,20893,23499,24309,B20,C5,C12,22900.3,1457.4,1.2088,0.0981,plate_AL_5
0.033,0.034,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,23448,22192,21724,C13,C20,D5,22454.7,727.9,1.1788,0.049,plate_AL_5
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.075,40,10,24446,20917,23393,C14,C21,D6,22918.7,1479.2,1.21,0.0996,plate_AL_5
0.099,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,24178,21404,21980,C15,C22,D7,22520.7,1195.3,1.1832,0.0805,plate_AL_5
0.099,0.0204,50,0.078,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,25023,22734,23320,C16,C23,D8,23692.3,970.9,1.2621,0.0653,plate_AL_5
0.165,0.0068,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.075,40,10,22348,20707,22220,C17,D2,D9,21758.3,745.2,1.1319,0.0502,plate_AL_5
0.033,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,21639,19070,20935,C18,D3,D10,20548,1083.9,1.0504,0.073,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,24286,22744,24590,C19,D4,D11,23873.3,808.1,1.2743,0.0544,plate_AL_5
0.099,0.034,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,22905,22203,24499,D12,D20,E6,23202.3,960.6,1.2291,0.0647,plate_AL_5
0.165,0.034,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.075,40,10,24036,21650,21932,D13,D21,E7,22539.3,1064.5,1.1845,0.0717,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.3,9,0.15,0.1,2,50,0.225,40,10,26346,25027,24468,D14,D22,E8,25280.3,787.3,1.369,0.053,plate_AL_5
0.033,0.034,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,24801,21793,22060,D15,D23,E9,22884.7,1359.4,1.2077,0.0915,plate_AL_5
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.075,40,10,24578,20794,21537,D16,E2,E10,22303,1637,1.1686,0.1102,plate_AL_5
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,22586,20875,22283,D17,E3,E11,21914.7,745.5,1.1424,0.0502,plate_AL_5
0.165,0.034,50,0.078,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,27522,22469,22608,D18,E4,E12,24199.7,2349.9,1.2962,0.1582,plate_AL_5
0.099,0.0204,50,0.13,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,23854,20615,24256,D19,E5,E13,22908.3,1629.9,1.2093,0.1097,plate_AL_5
0.165,0.034,50,0.13,10,2,0.75,0.3,9,0.15,0.02,2,50,0.225,40,10,25145,24976,29164,E14,E15,E16,26428.3,1935.6,1.4462,0.1303,plate_AL_5
0.033,0.0204,50,0.026,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,33054,31058,24116,E17,E21,F3,29409.3,3830.6,1.6469,0.2578,plate_AL_5
0.033,0.0068,50,0.078,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,31308,29410,23139,E18,E22,F4,27952.3,3490.6,1.5488,0.235,plate_AL_5
0.033,0.0068,50,0.13,10,2,0.75,0.1,9,0.45,0.06,2,50,0.075,40,10,31142,29243,24382,E19,E23,F5,28255.7,2846.7,1.5692,0.1916,plate_AL_5
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,33713,23120,27382,E20,F2,F6,28071.7,4352,1.5569,0.2929,plate_AL_5
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,26413,22971,27742,F7,F11,F15,25708.7,2010.4,1.3978,0.1353,plate_AL_5
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,18692,24009,22619,F8,F12,F16,21773.3,2251.5,1.1329,0.1515,plate_AL_5
0.033,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,16464,21515,20947,F9,F13,F17,19642,2259.1,0.9895,0.1521,plate_AL_5
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,21653,22096,20234,F10,F14,F18,21327.7,794.2,1.1029,0.0535,plate_AL_5
0.033,0.034,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,26614,25012,24056,F19,G2,G7,25227.3,1055.3,1.3654,0.071,plate_AL_5
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.45,0.1,2,50,0.075,40,10,26327,24403,23259,F20,G3,G8,24663,1265.9,1.3274,0.0852,plate_AL_5
0.165,0.0068,50,0.13,10,2,0.75,0.1,9,0.45,0.02,2,50,0.075,40,10,19462,19540,21231,F21,G4,G9,20077.7,816.2,1.0188,0.0549,plate_AL_5
0.033,0.0068,50,0.13,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,19147,19138,20929,F22,G5,G10,19738,842.2,0.9959,0.0567,plate_AL_5
0.165,0.0068,50,0.078,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,27133,23479,23932,F23,G6,G11,24848,1626.3,1.3399,0.1095,plate_AL_5
0.033,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,24157,18044,16895,G12,G20,H6,19698.7,3187.2,0.9933,0.2145,plate_AL_5
0.033,0.0068,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,21576,18430,17434,G13,G21,H7,19146.7,1765.3,0.9561,0.1188,plate_AL_5
0.099,0.0068,50,0.078,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,25804,23958,23512,G14,G22,H8,24424.7,992.2,1.3114,0.0668,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,23185,21945,15673,G15,G23,H9,20267.7,3288.1,1.0316,0.2213,plate_AL_5
0.033,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,24772,22698,21432,G16,H2,H10,22967.3,1376.8,1.2133,0.0927,plate_AL_5
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,26662,25837,23628,G17,H3,H11,25375.7,1280.9,1.3754,0.0862,plate_AL_5
0.099,0.0068,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,20930,18278,13706,G18,H4,H12,17638,2983.7,0.8546,0.2008,plate_AL_5
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,21705,19752,14642,G19,H5,H13,18699.7,2977.9,0.926,0.2004,plate_AL_5
0.165,0.0068,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,24923,22302,24099,H14,H17,H20,23774.7,1094.3,1.2676,0.0737,plate_AL_5
0.033,0.0204,50,0.13,10,2,0.75,0.1,9,0.45,0.1,2,50,0.075,40,10,22400,21550,21519,H15,H18,H21,21823,408.2,1.1363,0.0275,plate_AL_5
0.099,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,23395,24729,23400,H16,H19,H22,23841.3,627.7,1.2721,0.0422,plate_AL_5
0.033,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,13298,15772,12912,H23,I13,J3,13994,1267.1,0.6093,0.0853,plate_AL_5
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,17861,17451,14412,I2,I14,J4,16574.7,1538.4,0.783,0.1035,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,22765,24682,21173,I3,I15,J5,22873.3,1434.6,1.207,0.0966,plate_AL_5
0.099,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,14818,15932,15854,I4,I16,J6,15534.7,507.8,0.713,0.0342,plate_AL_5
0.033,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,18196,19835,18573,I5,I17,J7,18868,700.9,0.9374,0.0472,plate_AL_5
0.033,0.034,50,0.078,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,19575,20680,20308,I6,I18,J8,20187.7,459.1,1.0262,0.0309,plate_AL_5
0.099,0.0068,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,12862,13737,14969,I7,I19,J9,13856,864.3,0.6,0.0582,plate_AL_5
0.099,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,18859,17210,15323,I8,I20,J10,17130.7,1444.7,0.8204,0.0972,plate_AL_5
0.099,0.0068,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,19541,18020,14638,I9,I21,J11,17399.7,2049.1,0.8385,0.1379,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,16154,15527,18284,I10,I22,J12,16655,1180,0.7884,0.0794,plate_AL_5
0.099,0.0068,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,24472,22801,23071,I11,I23,J13,23448,732.4,1.2456,0.0493,plate_AL_5
0.165,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,17302,16607,9509,I12,J2,J14,14472.7,3521.3,0.6415,0.237,plate_AL_5
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,23815,24155,22024,J15,J19,J23,23331.3,934.8,1.2378,0.0629,plate_AL_5
0.165,0.034,50,0.078,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,22980,25025,21970,J16,J20,K2,23325,1270.8,1.2374,0.0855,plate_AL_5
0.099,0.034,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,16029,22871,19358,J17,J21,K3,19419.3,2793.6,0.9745,0.188,plate_AL_5
0.165,0.0068,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.225,40,10,19847,21438,18435,J18,J22,K4,19906.7,1226.7,1.0073,0.0826,plate_AL_5
0.033,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,13455,13875,13723,K5,L3,L23,13684.3,173.6,0.5884,0.0117,plate_AL_5
0.099,0.034,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,13512,13165,14852,K6,L4,M2,13843,727.4,0.5991,0.049,plate_AL_5
0.033,0.034,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,13849,13884,13443,K7,L5,M3,13725.3,200.2,0.5912,0.0135,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,15081,12554,17150,K8,L6,M4,14928.3,1879.4,0.6722,0.1265,plate_AL_5
0.033,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,15589,14215,12465,K9,L7,M5,14089.7,1278.4,0.6157,0.0861,plate_AL_5
0.099,0.0204,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,16249,13073,16464,K10,L8,M6,15262,1550.3,0.6946,0.1044,plate_AL_5
0.099,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,16042,14122,15225,K11,L9,M7,15129.7,786.7,0.6857,0.053,plate_AL_5
0.165,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.225,40,10,21652,22146,21640,K12,L10,M8,21812.7,235.8,1.1356,0.0159,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,22327,23764,20577,K13,L11,M9,22222.7,1303.2,1.1632,0.0877,plate_AL_5
0.099,0.034,50,0.078,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,21790,21406,20160,K14,L12,M10,21118.7,695.8,1.0888,0.0468,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.225,40,10,22110,22183,21185,K15,L13,M11,21826,454.2,1.1365,0.0306,plate_AL_5
0.033,0.034,50,0.078,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,20526,21833,20068,K16,L14,M12,20809,747.8,1.068,0.0503,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,20943,22866,23109,K17,L15,M13,22306,968.9,1.1688,0.0652,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,15489,15652,17642,K18,L16,M14,16261,978.8,0.7619,0.0659,plate_AL_5
0.033,0.034,50,0.13,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,19332,20717,19804,K19,L17,M15,19951,574.9,1.0103,0.0387,plate_AL_5
0.165,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,20902,24214,22559,K20,L18,M16,22558.3,1352.1,1.1858,0.091,plate_AL_5
0.165,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,19669,16455,17318,K21,L19,M17,17814,1358.2,0.8664,0.0914,plate_AL_5
0.033,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,21026,22029,22834,K22,L20,M18,21963,739.6,1.1457,0.0498,plate_AL_5
0.165,0.0204,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,13694,15719,17107,K23,L21,M19,15506.7,1401.4,0.7111,0.0943,plate_AL_5
0.165,0.0068,50,0.078,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,19954,22517,21656,L2,L22,M20,21375.7,1065,1.1061,0.0717,plate_AL_5
0.165,0.034,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.075,40,10,21650,21000,17829,M21,N2,N5,20159.7,1669.3,1.0243,0.1124,plate_AL_5
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,19587,22167,21605,M22,N3,N6,21119.7,1107.8,1.0889,0.0746,plate_AL_5
0.165,0.0204,50,0.13,10,2,0.75,0.3,9,0.45,0.02,2,50,0.225,40,10,22537,21895,21366,M23,N4,N7,21932.7,478.8,1.1436,0.0322,plate_AL_5
0.033,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,14944,14258,14041,N8,N15,N22,14414.3,384.9,0.6376,0.0259,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.225,40,10,21140,22841,22005,N9,N16,N23,21995.3,694.5,1.1479,0.0467,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,16095,18327,13889,N10,N17,O2,16103.7,1811.8,0.7513,0.122,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.06,2,50,0.075,40,10,21055,22893,20210,N11,N18,O3,21386,1120.1,1.1068,0.0754,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,21515,21959,18074,N12,N19,O4,20516,1736.2,1.0483,0.1169,plate_AL_5
0.165,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.02,2,50,0.075,40,10,15601,17639,14079,N13,N20,O5,15773,1458.4,0.729,0.0982,plate_AL_5
0.165,0.0204,50,0.078,10,2,0.75,0.1,15,0.45,0.1,2,50,0.075,40,10,15439,16516,15363,N14,N21,O6,15772.7,526.5,0.729,0.0354,plate_AL_5
0.165,0.034,50,0.13,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,24052,23629,23221,O7,O8,O9,23634,339.3,1.2582,0.0228,plate_AL_5
0.165,0.034,50,0.13,10,2,0.75,0.1,15,0.45,0.06,2,50,0.075,40,10,17455,13696,15826,O10,O12,O14,15659,1539.1,0.7214,0.1036,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.3,15,0.45,0.1,2,50,0.075,40,10,21494,20621,22574,O11,O13,O15,21563,798.8,1.1188,0.0538,plate_AL_5
0.165,0.0068,50,0.026,10,2,0.75,0.1,15,0.75,0.06,2,50,0.075,40,10,17078,20497,15808,O16,O17,O18,17794.3,1980.2,0.8651,0.1333,plate_AL_5
0.033,0.0068,50,0.13,10,2,0.75,0.1,15,0.75,0.1,2,50,0.075,40,10,17823,16912,15165,O19,O20,O21,16633.3,1102.9,0.7869,0.0742,plate_AL_5
0.165,0.034,50,0.026,10,2,0.75,0.5,15,0.45,0.02,2,50,0.225,40,10,11248,18572,17692,P2,P9,P16,15837.3,3265,0.7334,0.2198,plate_AL_5
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.75,0.02,1.2,50,0.375,40,10,17817,20230,21349,P3,P10,P17,19798.7,1473.8,1,0.0992,plate_AL_5
0.165,0.0204,50,0.078,10,2,0.75,0.5,9,0.15,0.02,0.4,50,0.375,40,10,13140,14528,15460,P4,P11,P18,14376,953.2,0.635,0.0642,plate_AL_5
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.75,0.02,2,50,0.375,24,10,16124,18176,17733,P5,P12,P19,17344.3,881.7,0.8348,0.0593,plate_AL_5
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,20105,26071,23894,P6,P13,P20,23356.7,2465.1,1.2395,0.1659,plate_AL_5
0.033,0.034,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,25973,26048,26774,P7,P14,P21,26265,361.2,1.4352,0.0243,plate_AL_5
0.033,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,20327,25119,21093,P8,P15,P22,22179.7,2101.8,1.1603,0.1415,plate_AL_5
