# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.035937;0.000031;0.005273;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.126562;512000.000000;2.050000;0.011300;2.028600;0.039039
0.010781;0.000094;0.001758;3.375000;0.100000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;2.107100;0.118200;2.141630;0.065722
0.010781;0.000031;0.001758;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.042187;512000.000000;2.154000;0.019200;2.145175;0.043897
0.017969;0.000314;0.001758;3.375000;0.500000;8100.000000;0.337500;0.000800;64.000000;0.126562;512000.000000;1.153600;0.033100;1.187705;0.038504
0.035937;0.000031;0.005273;3.375000;0.100000;8100.000000;1.687500;0.004000;64.000000;0.042187;512000.000000;2.011500;0.116100;2.040214;0.056775
0.003594;0.000031;0.001758;1.012500;0.100000;13500.000000;0.337500;0.002400;6.400000;0.042187;256000.000000;0.656900;0.030100;0.705756;0.073743
0.017969;0.000031;0.008788;1.687500;0.100000;8100.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;1.175200;0.008500;1.171944;0.069128
0.003594;0.000094;0.005273;3.375000;0.500000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;1.322900;0.037000;1.173966;0.073141
0.010781;0.000157;0.001758;1.687500;0.300000;13500.000000;1.012500;0.000800;32.000000;0.126562;256000.000000;1.022000;0.024800;0.890656;0.069327
0.017969;0.000314;0.008788;3.375000;0.100000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;2.019100;0.021500;1.931964;0.090633
0.003594;0.000031;0.005273;3.375000;1.000000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;0.115800;0.022800;0.231975;0.104233
0.010781;0.000157;0.001758;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.014400;0.077500;2.038248;0.060682
0.003594;0.000157;0.005273;3.375000;1.000000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;0.158800;0.011300;0.279174;0.090563
0.035937;0.000314;0.017576;3.375000;0.100000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.163900;0.002100;0.272415;0.113467
0.003594;0.000031;0.005273;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.001800;0.015300;1.925098;0.080678
0.035937;0.000314;0.017576;1.012500;1.000000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.000000;0.002300;-0.091437;0.098101
