# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.010781;0.000314;0.005273;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.126562;512000.000000;2.017800;0.097800;2.018568;0.083483
0.010781;0.000157;0.005273;1.687500;0.300000;13500.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;0.741900;0.026800;0.638371;0.074154
0.035937;0.000314;0.005273;3.375000;0.300000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;1.890500;0.039300;1.871786;0.061523
0.003594;0.000031;0.001758;3.375000;0.300000;8100.000000;3.375000;0.008000;64.000000;0.042187;512000.000000;1.747400;0.031900;1.762305;0.056924
0.035937;0.000314;0.017576;3.375000;0.100000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.163900;0.002100;0.246465;0.152196
0.010781;0.000157;0.001758;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.014400;0.077500;1.909024;0.065007
0.010781;0.000031;0.001758;1.687500;0.100000;8100.000000;0.337500;0.004000;19.200000;0.042187;256000.000000;0.854700;0.005000;0.920916;0.072954
0.017969;0.000094;0.005273;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.210938;512000.000000;2.063600;0.090400;1.912497;0.121169
0.003594;0.000031;0.005273;3.375000;1.000000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;0.115800;0.022800;0.215540;0.150984
0.010781;0.000157;0.008788;0.337500;0.300000;2700.000000;0.337500;0.002400;19.200000;0.126562;51200.000000;0.292600;0.001500;0.315489;0.104795
0.010781;0.000031;0.001758;1.687500;0.100000;8100.000000;0.337500;0.004000;32.000000;0.042187;256000.000000;0.858200;0.035800;1.026642;0.063129
0.017969;0.000031;0.008788;1.687500;0.100000;8100.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;1.175200;0.008500;1.158333;0.084084
0.017969;0.000031;0.005273;3.375000;0.100000;8100.000000;1.012500;0.000800;64.000000;0.042187;512000.000000;1.926200;0.021400;1.931148;0.078703
0.017969;0.000157;0.005273;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.042187;512000.000000;2.241400;0.002600;2.117384;0.106880
0.010781;0.000314;0.001758;3.375000;1.000000;8100.000000;0.337500;0.002400;64.000000;0.126562;512000.000000;0.086100;0.012000;0.180391;0.161229
0.003594;0.000031;0.001758;1.687500;0.300000;8100.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;0.832800;0.027800;0.728223;0.077235
