# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.035937;0.000031;0.005273;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.126562;512000.000000;2.149600;0.064600;2.257454;0.095647
0.010781;0.000094;0.001758;3.375000;0.100000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;2.331300;0.089500;2.537026;0.118693
0.010781;0.000031;0.001758;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.042187;512000.000000;2.977900;0.077200;2.644185;0.109696
0.017969;0.000314;0.001758;3.375000;0.500000;8100.000000;0.337500;0.000800;64.000000;0.126562;512000.000000;1.402500;0.030400;1.453959;0.086126
0.035937;0.000031;0.005273;3.375000;0.100000;8100.000000;1.687500;0.004000;64.000000;0.042187;512000.000000;2.551900;0.049700;2.481773;0.075117
0.003594;0.000031;0.001758;1.012500;0.100000;13500.000000;0.337500;0.002400;6.400000;0.042187;256000.000000;0.544600;0.032400;0.684709;0.115552
0.017969;0.000031;0.008788;1.687500;0.100000;8100.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;1.018800;0.054900;1.057170;0.067394
0.003594;0.000094;0.005273;3.375000;0.500000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;1.701900;0.035700;1.509685;0.094661
0.010781;0.000157;0.001758;1.687500;0.300000;13500.000000;1.012500;0.000800;32.000000;0.126562;256000.000000;1.136500;0.030600;0.950267;0.102852
0.017969;0.000314;0.008788;3.375000;0.100000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;2.288400;0.168200;2.195883;0.112084
0.003594;0.000031;0.005273;3.375000;1.000000;8100.000000;1.012500;0.002400;64.000000;0.042187;512000.000000;0.254700;0.046000;0.384205;0.099111
0.010781;0.000157;0.001758;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.653200;0.126200;2.664941;0.079965
0.003594;0.000157;0.005273;3.375000;1.000000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;0.333000;0.046900;0.531620;0.117296
0.035937;0.000314;0.017576;3.375000;0.100000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.035400;0.063000;0.114642;0.127464
0.003594;0.000031;0.005273;3.375000;0.100000;8100.000000;1.687500;0.008000;64.000000;0.042187;512000.000000;2.643700;0.059200;2.504736;0.091716
0.035937;0.000314;0.017576;1.012500;1.000000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.000000;0.094000;-0.078024;0.109497
