nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,yield,yield_std,plaque_name,well_1
0.099,0.0068,50,0.13,10,2,1.5,0.3,9,0.15,0.1,4,50,0.075,80,10,1.7321,0.2863,plate_AL_6,E8
0.165,0.0068,50,0.13,10,2,1.5,0.5,9,0.15,0.02,4,50,0.075,80,10,1.3629,0.1045,plate_AL_6,E9
0.33,0.034,50,0.026,10,2,1.5,0.1,9,0.15,0.02,4,50,0.075,80,10,2.087,0.4419,plate_AL_6,F10
0.033,0.0204,50,0.026,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,2.0901,0.2496,plate_AL_6,F11
0.099,0.0068,50,0.026,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,1.9623,0.1101,plate_AL_6,F12
0.033,0.0068,50,0.026,10,2,1.5,1,9,0.15,0.1,4,50,0.075,80,10,0.1927,0.0312,plate_AL_6,F13
0.099,0.0068,50,0.078,10,2,1.5,1,9,0.15,0.02,4,50,0.075,80,10,0.2009,0.0359,plate_AL_6,F14
0.099,0.068,50,0.026,10,2,1.5,0.1,9,0.15,0.02,4,50,0.225,80,10,1.7639,0.1316,plate_AL_6,F15
0.165,0.034,50,0.078,10,2,1.5,0.5,9,0.15,0.02,4,50,0.075,80,10,1.3599,0.0483,plate_AL_6,G6
0.099,0.0204,50,0.078,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,1.3513,0.0619,plate_AL_6,G7
0.165,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.02,4,50,0.075,80,10,1.7386,0.2222,plate_AL_6,G12
0.033,0.068,50,0.078,10,2,1.5,0.1,9,0.15,0.1,4,50,0.075,80,10,2.0944,0.138,plate_AL_6,G13
0.099,0.068,50,0.078,10,2,1.5,0.1,9,0.15,0.06,4,50,0.075,80,10,2.1183,0.1405,plate_AL_6,G14
0.033,0.0204,50,0.026,10,2,1.5,0.5,9,0.15,0.2,4,50,0.075,80,10,1.3125,0.0855,plate_AL_6,G15
0.033,0.0204,50,0.026,10,2,1.5,1,9,0.15,0.1,4,50,0.075,80,10,0.1598,0.0333,plate_AL_6,G16
0.33,0.0204,50,0.078,10,2,1.5,0.3,9,0.15,0.02,4,50,0.075,80,10,1.8493,0.2143,plate_AL_6,G17
0.099,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.02,4,50,0.225,80,10,1.8238,0.2103,plate_AL_6,G18
0.033,0.068,50,0.026,10,2,1.5,0.5,9,0.15,0.02,4,50,0.225,80,10,1.2888,0.0359,plate_AL_6,G19
0.165,0.0204,50,0.078,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,1.5699,0.1126,plate_AL_6,H14
0.099,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.1,4,50,0.075,80,10,1.7917,0.2996,plate_AL_6,H17
0.165,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.06,4,50,0.075,80,10,1.9293,0.1346,plate_AL_6,H18
0.165,0.068,50,0.078,10,2,1.5,0.1,9,0.15,0.06,4,50,0.075,80,10,2.1504,0.1963,plate_AL_6,H19
0.33,0.034,50,0.026,10,2,1.5,0.1,9,0.15,0.1,4,50,0.075,80,10,2.1088,0.2862,plate_AL_6,H20
0.099,0.034,50,0.026,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,1.9438,0.019,plate_AL_6,H21
0.033,0.034,50,0.078,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,2.1097,0.1088,plate_AL_6,H22
0.165,0.0204,50,0.078,10,2,1.5,1,9,0.15,0.02,4,50,0.075,80,10,0.1515,0.0482,plate_AL_6,H23
0.099,0.0068,50,0.078,10,2,1.5,0.5,9,0.15,0.2,4,50,0.075,80,10,1.2961,0.1565,plate_AL_6,I2
0.165,0.0068,50,0.078,10,2,1.5,1,9,0.15,0.06,4,50,0.075,80,10,0.1522,0.0248,plate_AL_6,I3
0.033,0.068,50,0.026,10,2,1.5,1,9,0.15,0.02,4,50,0.075,80,10,0.1298,0.0231,plate_AL_6,I22
0.033,0.068,50,0.078,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,1.1405,0.2561,plate_AL_6,J3
0.033,0.034,50,0.078,10,2,1.5,1,9,0.15,0.1,4,50,0.075,80,10,0.2021,0.0132,plate_AL_6,J4
0.33,0.0204,50,0.026,10,2,1.5,0.1,9,0.15,0.2,4,50,0.075,80,10,1.6131,0.2395,plate_AL_6,J9
0.33,0.034,50,0.026,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,0.9807,0.3367,plate_AL_6,J12
0.165,0.068,50,0.13,10,2,1.5,0.5,9,0.15,0.02,4,50,0.075,80,10,1.463,0.0246,plate_AL_6,J13
0.33,0.0204,50,0.026,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,1.9079,0.1812,plate_AL_6,J18
0.33,0.034,50,0.026,10,2,1.5,1,9,0.15,0.06,4,50,0.075,80,10,0.0801,0.0163,plate_AL_6,J21
0.33,0.034,50,0.078,10,2,1.5,0.1,9,0.15,0.2,4,50,0.075,80,10,1.91,0.3586,plate_AL_6,J22
0.033,0.068,50,0.13,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,1.7093,0.2557,plate_AL_6,J23
0.33,0.034,50,0.026,10,2,1.5,1,9,0.15,0.1,4,50,0.075,80,10,0.1344,0.0477,plate_AL_6,K8
0.099,0.0068,50,0.026,10,2,1.5,0.3,9,0.45,0.02,4,50,0.075,80,10,2.0171,0.078,plate_AL_6,K11
0.099,0.0068,50,0.078,10,2,1.5,0.1,9,0.45,0.02,4,50,0.075,80,10,2.6163,0.0106,plate_AL_6,K12
0.165,0.0068,50,0.078,10,2,1.5,0.1,9,0.45,0.02,4,50,0.075,80,10,2.2771,0.0634,plate_AL_6,K17
0.099,0.034,50,0.026,10,2,1.5,0.1,9,0.45,0.06,4,50,0.075,80,10,2.23,0.2116,plate_AL_6,K20
0.033,0.0204,50,0.026,10,2,1.5,0.3,9,0.45,0.1,4,50,0.075,80,10,2.0554,0.0745,plate_AL_6,K21
0.165,0.0068,50,0.026,10,2,1.5,0.3,9,0.45,0.06,4,50,0.075,80,10,1.7291,0.5503,plate_AL_6,K22
0.033,0.0068,50,0.078,10,2,1.5,0.3,9,0.45,0.1,4,50,0.075,80,10,1.9348,0.1976,plate_AL_6,K23
0.165,0.034,50,0.026,10,2,1.5,0.1,9,0.45,0.06,4,50,0.075,80,10,2.1258,0.3642,plate_AL_6,L10
0.099,0.0068,50,0.026,10,2,1.5,0.5,9,0.45,0.1,4,50,0.075,80,10,1.3339,0.185,plate_AL_6,L11
0.033,0.034,50,0.078,10,2,1.5,0.5,9,0.45,0.02,4,50,0.075,80,10,1.6533,0.0184,plate_AL_6,L12
0.033,0.068,50,0.026,10,2,1.5,0.3,9,0.45,0.02,4,50,0.075,80,10,1.6738,0.1725,plate_AL_6,L19
0.033,0.0204,50,0.026,10,2,1.5,0.1,9,0.45,0.2,4,50,0.075,80,10,2.0415,0.397,plate_AL_6,L20
0.033,0.0204,50,0.026,10,2,1.5,1,9,0.45,0.02,4,50,0.075,80,10,0.1521,0.0313,plate_AL_6,L21
0.033,0.068,50,0.078,10,2,1.5,0.1,9,0.45,0.06,4,50,0.075,80,10,1.9553,0.4199,plate_AL_6,M6
0.33,0.0068,50,0.026,10,2,1.5,0.1,9,0.45,0.1,4,50,0.075,80,10,1.9458,0.038,plate_AL_6,M7
0.033,0.034,50,0.026,10,2,1.5,1,9,0.45,0.02,4,50,0.075,80,10,0.1614,0.0067,plate_AL_6,M8
0.165,0.034,50,0.026,10,2,1.5,0.5,9,0.45,0.06,4,50,0.075,80,10,1.3485,0.0541,plate_AL_6,M15
0.033,0.068,50,0.026,10,2,1.5,0.5,9,0.45,0.06,4,50,0.075,80,10,1.4505,0.2092,plate_AL_6,M18
0.165,0.068,50,0.026,10,2,1.5,0.1,9,0.45,0.1,4,50,0.075,80,10,2.0399,0.305,plate_AL_6,M21
0.099,0.068,50,0.078,10,2,1.5,0.1,9,0.45,0.1,4,50,0.075,80,10,2.0448,0.2125,plate_AL_6,M22
0.033,0.0068,50,0.026,10,2,1.5,0.1,9,0.75,0.02,4,50,0.075,80,10,2.2174,0.3097,plate_AL_6,N5
0.033,0.0068,50,0.026,10,2,1.5,0.1,9,0.75,0.1,4,50,0.075,80,10,2.1738,0.3049,plate_AL_6,N8
0.33,0.068,50,0.26,10,2,1.5,1,30,0.75,0.2,4,50,0.75,80,10,0.1045,0.0059,plate_AL_6,N11
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,2,50,0.75,80,10,0.0405,0.0065,plate_AL_6,N14
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,40,10,0.0321,0.005,plate_AL_6,N15
0.33,0.068,50,0.26,10,2,1.5,1,15,1.5,0.2,4,50,0.75,80,10,0.0581,0.0099,plate_AL_6,N20
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.1,4,50,0.75,80,10,0.0347,0.0074,plate_AL_6,N23
0.33,0.068,50,0.13,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,0.0257,0.0091,plate_AL_6,O2
0.165,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,0.0532,0.025,plate_AL_6,O3
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.375,80,10,0.0467,0.011,plate_AL_6,O4
0.33,0.034,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,0.0384,0.0074,plate_AL_6,O5
0.33,0.068,50,0.26,10,2,1.5,0.5,30,1.5,0.2,4,50,0.75,80,10,0.2799,0.0243,plate_AL_6,O6
0.33,0.068,50,0.26,10,2,0.75,1,30,1.5,0.2,4,50,0.75,80,10,0.0108,0.0098,plate_AL_6,O7
0.165,0.034,50,0.026,10,2,0.75,0.5,15,0.45,0.02,2,50,0.225,40,10,0.7878,0.0473,plate_AL_6,P2
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.75,0.02,1.2,50,0.375,40,10,1,0.0568,plate_AL_6,P3
0.165,0.0204,50,0.078,10,2,0.75,0.5,9,0.15,0.02,0.4,50,0.375,40,10,0.6014,0.0092,plate_AL_6,P4
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.75,0.02,2,50,0.375,24,10,0.8793,0.0245,plate_AL_6,P5
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,0.9077,0.0057,plate_AL_6,P6
0.033,0.034,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,1.3216,0.0268,plate_AL_6,P7
0.033,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,0.8954,0.3028,plate_AL_6,P8
