row,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
A,8338.0,5627.7,7614.7,5872.0,2846.3,4515.0,8338.0,5627.7,7614.7,5872.0,2846.3,4515.0,8338.0,5627.7,7614.7,5872.0,2846.3,4515.0,0,0,0,0
B,8580.3,8580.3,8580.3,8064.3,8064.3,8064.3,8799.0,8799.0,8799.0,9477.7,9477.7,9477.7,10074.3,10074.3,10074.3,8878.3,8878.3,8878.3,10449.3,10449.3,10449.3,7102.7
C,7102.7,7102.7,8755.3,11180.7,11180.7,8755.3,11180.7,11623.3,8755.3,11623.3,11623.3,7550.3,7550.3,7550.3,9739.3,7773.0,9739.3,7773.0,9739.3,7773.0,9141.3,9141.3
D,9141.3,10044.3,10044.3,10044.3,8284.7,8284.7,8284.7,9454.0,8890.0,10723.3,9454.0,8890.0,10723.3,9454.0,8890.0,10723.3,8353.7,8253.3,8353.7,8253.3,8353.7,8253.3
E,8639.7,8639.7,8639.7,11654.3,11654.3,11654.3,11692.0,11651.3,11692.0,11651.3,11692.0,11651.3,9900.7,9900.7,9900.7,10698.3,10991.3,11146.7,10698.3,10991.3,11146.7,10698.3
F,10991.3,11146.7,12511.3,12511.3,12511.3,12197.7,12197.7,12197.7,10221.7,11531.0,10221.7,11531.0,10221.7,11531.0,6016.3,6016.3,6016.3,10369.0,10369.0,10369.0,8983.7,8983.7
G,8983.7,9882.0,9882.0,9882.0,9662.3,8469.7,9662.3,8469.7,9662.3,8469.7,7271.0,7271.0,7271.0,9953.3,9953.3,9953.3,9815.0,9815.0,9815.0,5789.0,5789.0,5789.0
H,10410.3,10836.7,10734.7,10410.3,10836.7,10734.7,10410.3,10836.7,10734.7,10347.0,10347.0,10347.0,9436.7,9436.7,9436.7,6283.7,6283.7,6283.7,8827.3,9038.0,10711.7,9395.0
I,8827.3,9038.0,10711.7,9395.0,8827.3,9038.0,10711.7,9395.0,6533.7,6533.7,6533.7,8419.0,8419.0,8419.0,13800.7,13800.7,13800.7,12548.3,12768.7,12548.3,12768.7,12548.3
J,12768.7,10184.7,10184.7,10184.7,10424.7,10424.7,10424.7,6074.3,14271.3,6179.0,6074.3,14271.3,6179.0,6074.3,14271.3,6179.0,8195.7,8195.7,8195.7,8154.0,8154.0,8154.0
K,6215.0,13177.7,6215.0,13177.7,6215.0,13177.7,6716.0,6716.0,6716.0,12277.0,12277.0,12277.0,10579.0,10579.0,10579.0,13799.3,13799.3,13799.3,13003.7,13003.7,13003.7,13550.7
L,13709.7,12626.7,13550.7,13709.7,12626.7,13550.7,13709.7,12626.7,14295.0,14305.7,14499.3,14295.0,14305.7,14499.3,14295.0,14305.7,14499.3,14750.0,14873.3,14750.0,14873.3,14750.0
M,14873.3,15690.7,15800.3,15690.7,15800.3,15690.7,15800.3,16864.3,15926.7,16864.3,15926.7,16864.3,15926.7,14660.7,14660.7,14660.7,13962.7,13962.7,13962.7,15994.0,15994.0,15994.0
N,13237.0,13237.0,13237.0,16243.7,15224.0,15942.0,16179.7,17215.0,16243.7,15224.0,15942.0,16179.7,17215.0,16243.7,15224.0,15942.0,16179.7,17215.0,16485.7,16088.3,16485.7,16088.3
O,16485.7,16088.3,16097.7,16097.7,16097.7,13972.7,16035.7,13972.7,16035.7,13972.7,16035.7,17849.0,17849.0,17849.0,7377.3,7377.3,7377.3,2722.0,2722.0,2722.0,0,0
P,6440.0,7223.0,6904.7,7777.3,16507.0,16654.3,15806.3,6440.0,7223.0,6904.7,7777.3,16507.0,16654.3,15806.3,6440.0,7223.0,6904.7,7777.3,16507.0,16654.3,15806.3,0
