nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.099,0.0068,50.0,0.078,10.0,2.0,0.75,0.1,9.0,0.45,0.1,2.0,50.0,0.075,20.0,10.0,24521.0,23395.0,23270.0,H3,H6,H9,23728.7,562.6,1.174,0.0308,example
0.165,0.0068,50.0,0.13,10.0,2.0,0.75,0.1,9.0,0.45,0.02,2.0,50.0,0.075,20.0,10.0,23754.0,23558.0,23938.0,H4,H7,H10,23750.0,155.2,1.1752,0.0085,example
0.033,0.034,50.0,0.078,10.0,2.0,0.75,0.1,9.0,0.45,0.1,2.0,50.0,0.075,20.0,10.0,22997.0,22896.0,22498.0,H11,H12,H13,22797.0,215.4,1.1231,0.0118,example
0.099,0.034,50.0,0.13,10.0,2.0,0.75,0.3,9.0,0.45,0.02,2.0,50.0,0.075,20.0,10.0,23689.0,23263.0,23064.0,H14,H15,H16,23338.7,260.7,1.1527,0.0143,example
0.165,0.068,50.0,0.13,10.0,2.0,1.5,1.0,9.0,0.15,0.1,4.0,50.0,0.075,40.0,10.0,5240.0,4967.0,5209.0,H17,H18,H19,5138.7,122.0,0.1566,0.0067,example
0.099,0.034,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.45,0.02,2.0,50.0,0.225,20.0,10.0,20310.0,21287.0,21257.0,H20,I2,I6,20951.3,453.7,1.022,0.0248,example
0.099,0.034,50.0,0.078,10.0,2.0,0.75,0.3,15.0,0.45,0.02,2.0,50.0,0.075,20.0,10.0,20051.0,21226.0,21216.0,H21,I3,I7,20831.0,551.6,1.0155,0.0302,example
0.165,0.034,50.0,0.026,10.0,2.0,0.75,0.1,15.0,0.45,0.06,2.0,50.0,0.075,20.0,10.0,20447.0,23732.0,24202.0,H22,I4,I8,22793.7,1670.4,1.1229,0.0914,example
0.165,0.0204,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.45,0.06,2.0,50.0,0.075,20.0,10.0,19195.0,22844.0,23467.0,H23,I5,I9,21835.3,1884.2,1.0704,0.1031,example
0.33,0.0204,50.0,0.078,10.0,2.0,1.5,1.0,9.0,0.15,0.2,4.0,50.0,0.075,40.0,10.0,4880.0,4813.0,4674.0,I10,I11,I12,4789.0,85.8,0.1374,0.0047,example
0.033,0.034,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.45,0.1,2.0,50.0,0.225,20.0,10.0,20299.0,18794.0,19571.0,I13,I14,I15,19554.7,614.5,0.9456,0.0336,example
0.165,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.45,0.02,4.0,50.0,0.075,40.0,10.0,37288.0,37112.0,38015.0,I16,I17,I18,37471.7,390.9,1.9262,0.0214,example
0.033,0.0204,50.0,0.026,10.0,2.0,1.5,0.3,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,33795.0,33258.0,32217.0,I19,I21,I23,33090.0,655.1,1.6864,0.0359,example
0.033,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.45,0.02,4.0,50.0,0.225,40.0,10.0,36220.0,34412.0,36490.0,I20,I22,J2,35707.3,922.5,1.8297,0.0505,example
0.033,0.0204,50.0,0.026,10.0,2.0,0.75,0.5,3.0,0.75,0.02,2.0,50.0,0.075,4.0,10.0,10240.0,10242.0,9468.0,J3,J4,J5,9983.3,364.4,0.4217,0.0199,example
0.033,0.0204,50.0,0.078,10.0,2.0,1.5,0.5,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,25682.0,26338.0,27325.0,J6,J7,J8,26448.3,675.3,1.3229,0.037,example
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,1.0,9.0,0.45,0.06,4.0,50.0,0.075,40.0,10.0,4015.0,4974.0,4193.0,J9,J12,J15,4394.0,416.5,0.1158,0.0228,example
0.33,0.0068,50.0,0.026,10.0,2.0,1.5,0.1,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,39456.0,38690.0,38593.0,J10,J13,J16,38913.0,386.0,2.0051,0.0211,example
0.033,0.0068,50.0,0.026,10.0,2.0,1.5,1.0,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,4505.0,3849.0,3622.0,J11,J14,J17,3992.0,374.4,0.0938,0.0205,example
0.033,0.0204,50.0,0.026,10.0,2.0,0.75,0.5,3.0,0.75,0.06,0.4,50.0,0.075,20.0,10.0,11279.0,13214.0,12670.0,J18,J19,J20,12387.7,814.8,0.5533,0.0446,example
0.099,0.0068,50.0,0.026,10.0,2.0,0.15,0.1,15.0,0.75,0.06,2.0,50.0,0.375,4.0,10.0,12524.0,12741.0,12180.0,J21,J22,J23,12481.7,231.0,0.5585,0.0126,example
0.033,0.034,50.0,0.078,10.0,2.0,1.5,1.0,9.0,0.45,0.1,4.0,50.0,0.075,40.0,10.0,5026.0,5471.0,5039.0,K2,K4,K6,5178.7,206.8,0.1588,0.0113,example
0.165,0.068,50.0,0.13,10.0,2.0,1.5,0.1,9.0,0.45,0.06,4.0,50.0,0.075,40.0,10.0,39667.0,38707.0,39132.0,K3,K5,K7,39168.7,392.8,2.0191,0.0215,example
0.033,0.0204,50.0,0.026,10.0,2.0,0.75,0.5,9.0,0.75,0.02,2.0,50.0,0.075,20.0,10.0,17467.0,17571.0,16365.0,K8,K9,K10,17134.3,545.7,0.8131,0.0299,example
0.33,0.068,50.0,0.078,10.0,2.0,1.5,0.3,9.0,0.45,0.06,4.0,50.0,0.075,40.0,10.0,37814.0,36149.0,36491.0,K11,K12,K13,36818.0,718.0,1.8905,0.0393,example
0.033,0.0068,50.0,0.026,10.0,2.0,1.5,0.5,9.0,0.75,0.06,4.0,50.0,0.075,40.0,10.0,29810.0,31864.0,30727.0,K14,K15,K16,30800.3,840.1,1.5611,0.046,example
0.165,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.02,4.0,50.0,0.075,40.0,10.0,43262.0,43264.0,43164.0,K17,K18,K19,43230.0,46.7,2.2414,0.0026,example
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.2,4.0,50.0,0.075,40.0,10.0,39208.0,38824.0,38524.0,K20,K21,K22,38852.0,279.9,2.0018,0.0153,example
0.099,0.0204,50.0,0.13,10.0,2.0,1.5,0.1,9.0,0.75,0.02,4.0,50.0,0.375,40.0,10.0,37719.0,36464.0,41653.0,K23,L4,L7,38612.0,2210.5,1.9887,0.121,example
0.165,0.0204,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.02,4.0,50.0,0.375,40.0,10.0,37737.0,40545.0,41664.0,L2,L5,L8,39982.0,1651.9,2.0636,0.0904,example
0.099,0.034,50.0,0.026,10.0,2.0,1.5,0.3,9.0,0.75,0.1,4.0,50.0,0.075,40.0,10.0,38450.0,39022.0,39745.0,L3,L6,L9,39072.3,529.9,2.0138,0.029,example
0.099,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.2,4.0,50.0,0.225,40.0,10.0,40755.0,39032.0,35854.0,L10,L13,L16,38547.0,2030.0,1.9851,0.1111,example
0.099,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,0.75,0.2,4.0,50.0,0.075,40.0,10.0,37119.0,40398.0,39732.0,L11,L14,L17,39083.0,1415.1,2.0144,0.0775,example
0.33,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,0.75,0.1,4.0,50.0,0.075,40.0,10.0,40106.0,40918.0,36066.0,L12,L15,L18,39030.0,2121.9,2.0115,0.1161,example
0.033,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,2.0,50.0,0.075,40.0,10.0,32650.0,31905.0,33550.0,L19,L21,L23,32701.7,672.6,1.6652,0.0368,example
0.033,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.06,2.0,50.0,0.075,40.0,10.0,33361.0,34789.0,34460.0,L20,L22,M2,34203.3,610.6,1.7474,0.0334,example
0.033,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.075,40.0,10.0,40534.0,41031.0,40572.0,M3,M5,M7,40712.3,225.9,2.1036,0.0124,example
0.033,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.225,40.0,10.0,40162.0,39557.0,40913.0,M4,M6,M8,40210.7,554.7,2.0762,0.0304,example
0.099,0.0068,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,42053.0,41194.0,41652.0,M9,M11,M13,41633.0,350.9,2.154,0.0192,example
0.099,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,37776.0,41771.0,42779.0,M10,M12,M14,40775.3,2160.4,2.1071,0.1182,example
0.165,0.0068,50.0,0.026,10.0,2.0,1.5,0.3,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,38587.0,36895.0,36333.0,M15,M16,M17,37271.7,958.0,1.9153,0.0524,example
0.033,0.0068,50.0,0.026,10.0,2.0,1.5,0.3,9.0,1.5,0.2,4.0,50.0,0.075,40.0,10.0,34642.0,33380.0,34589.0,M18,M19,M20,34203.7,582.8,1.7474,0.0319,example
0.165,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,41191.0,39748.0,39761.0,M21,M22,M23,40233.3,677.2,2.0774,0.0371,example
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,0.3,9.0,1.5,0.2,4.0,50.0,0.075,40.0,10.0,31913.0,32886.0,33820.0,N2,N3,N4,32873.0,778.6,1.6745,0.0426,example
0.165,0.068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.075,40.0,10.0,41541.0,42154.0,42023.0,N5,N10,N15,41906.0,263.6,2.1689,0.0144,example
0.033,0.068,50.0,0.13,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,40331.0,40628.0,38367.0,N6,N11,N16,39775.3,1003.2,2.0523,0.0549,example
0.099,0.0204,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.2,4.0,50.0,0.075,40.0,10.0,42120.0,41656.0,40443.0,N7,N12,N17,41406.3,707.0,2.1416,0.0387,example
0.033,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.2,4.0,50.0,0.375,40.0,10.0,38248.0,38591.0,40684.0,N8,N13,N18,39174.3,1076.6,2.0194,0.0589,example
0.33,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.02,4.0,50.0,0.375,40.0,10.0,39467.0,39345.0,36260.0,N9,N14,N19,38357.3,1483.9,1.9747,0.0812,example
0.33,0.0068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.225,40.0,10.0,39781.0,39460.0,39959.0,N20,N22,O2,39733.3,206.5,2.05,0.0113,example
0.33,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,37917.0,39109.0,40292.0,N21,N23,O3,39106.0,969.6,2.0157,0.0531,example
0.165,0.034,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.375,40.0,10.0,39366.0,38687.0,38278.0,O4,O5,O6,38777.0,448.7,1.9977,0.0246,example
0.165,0.068,50.0,0.078,10.0,2.0,1.5,0.3,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,34861.0,33926.0,33013.0,O7,O9,O11,33933.3,754.5,1.7326,0.0413,example
0.099,0.068,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.225,40.0,10.0,36748.0,39646.0,41038.0,O8,O10,O12,39144.0,1787.0,2.0178,0.0978,example
0.33,0.0204,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.2,4.0,50.0,0.375,40.0,10.0,39446.0,41793.0,40043.0,O13,O14,O15,40427.3,996.0,2.088,0.0545,example
0.33,0.068,50.0,0.26,10.0,2.0,1.5,0.1,30.0,1.5,0.2,4.0,50.0,0.75,40.0,10.0,5276.0,5316.0,5223.0,O16,O17,O18,5271.7,38.1,0.1639,0.0021,example
0.33,0.068,50.0,0.26,10.0,2.0,0.45,1.0,30.0,1.5,0.2,4.0,50.0,0.75,40.0,10.0,1870.0,1971.0,1914.0,O19,O20,O21,1918.3,41.3,-0.0197,0.0023,example
0.165,0.034,50.0,0.026,10.0,2.0,0.75,0.5,15.0,0.45,0.02,2.0,50.0,0.225,20.0,10.0,15449.0,16778.0,15758.0,P2,P9,P16,15995.0,567.9,0.7508,0.0311,example
0.099,0.034,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.75,0.02,1.2,50.0,0.375,20.0,10.0,21822.0,19555.0,20269.0,P3,P10,P17,20548.7,946.4,1.0,0.0518,example
0.165,0.0204,50.0,0.078,10.0,2.0,0.75,0.5,9.0,0.15,0.02,0.4,50.0,0.375,20.0,10.0,12598.0,11099.0,10872.0,P4,P11,P18,11523.0,765.8,0.506,0.0419,example
0.033,0.0068,50.0,0.026,10.0,2.0,0.75,0.3,15.0,0.75,0.02,2.0,50.0,0.375,12.0,10.0,21355.0,15024.0,18927.0,P5,P12,P19,18435.3,2607.9,0.8843,0.1427,example
0.165,0.068,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,43693.0,45168.0,40668.0,P6,P13,P20,43176.3,1873.1,2.2385,0.1025,example
0.099,0.034,50.0,0.026,10.0,2.0,1.5,0.1,9.0,1.5,0.1,4.0,50.0,0.075,40.0,10.0,41290.0,37721.0,39981.0,P7,P14,P21,39664.0,1474.2,2.0462,0.0807,example
0.033,0.0204,50.0,0.078,10.0,2.0,1.5,0.1,9.0,1.5,0.06,4.0,50.0,0.075,40.0,10.0,39357.0,38200.0,36931.0,P8,P15,P22,38162.7,990.8,1.9641,0.0542,example
