row,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,2.8665383287595887,6.94510739856802,10.1727156188402,18.747702683265942,7.391050204585309,1.1164465786314526,2.8665383287595887,6.94510739856802,10.1727156188402,18.747702683265942,7.391050204585309,1.1164465786314526,2.8665383287595887,6.94510739856802,10.1727156188402,18.747702683265942,7.391050204585309,1.1164465786314526,0,0,0,0
O,13.784814485164661,7.834695805775787,6.941747572815535,6.572464775157238,6.31046738413934,2.0588918843543738,4.688742670243426,13.784814485164661,7.834695805775787,6.941747572815535,6.572464775157238,6.31046738413934,2.0588918843543738,4.688742670243426,13.784814485164661,7.834695805775787,6.941747572815535,6.572464775157238,6.31046738413934,2.0588918843543738,4.688742670243426,0
