nad,folinic_acid,DNA,coa,RBS,peg,nucleo_mix,spermidin,pga,aa,trna,mg_gluta,hepes,camp,K_gluta,promoter,value_1,value_2,value_3,well_1,well_2,well_3,mean,std,yield,yield_std,plaque_name
0.165,0.034,50,0.078,10,2,1.5,0.5,9,0.15,0.02,4,50,0.075,80,10,29810,31646,32005,G6,G8,G10,31153.7,961.4,1.3599,0.0483,plate_AL_6
0.099,0.0204,50,0.078,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,30830,29557,32562,G7,G9,G11,30983,1231.5,1.3513,0.0619,plate_AL_6
0.165,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.02,4,50,0.075,80,10,32692,43218,40141,G12,G20,H6,38683.7,4419.1,1.7386,0.2222,plate_AL_6
0.033,0.068,50,0.078,10,2,1.5,0.1,9,0.15,0.1,4,50,0.075,80,10,47459,47928,41887,G13,G21,H7,45758,2743.9,2.0944,0.138,plate_AL_6
0.099,0.068,50,0.078,10,2,1.5,0.1,9,0.15,0.06,4,50,0.075,80,10,44375,50183,44145,G14,G22,H8,46234.3,2793.7,2.1183,0.1405,plate_AL_6
0.033,0.0204,50,0.026,10,2,1.5,0.5,9,0.15,0.2,4,50,0.075,80,10,28227,30029,32377,G15,G23,H9,30211,1699.1,1.3125,0.0855,plate_AL_6
0.033,0.0204,50,0.026,10,2,1.5,1,9,0.15,0.1,4,50,0.075,80,10,7855,6361,7660,G16,H2,H10,7292,663.1,0.1598,0.0333,plate_AL_6
0.33,0.0204,50,0.078,10,2,1.5,0.3,9,0.15,0.02,4,50,0.075,80,10,35422,41411,45819,G17,H3,H11,40884,4260.9,1.8493,0.2143,plate_AL_6
0.099,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.02,4,50,0.225,80,10,45216,40905,35014,G18,H4,H12,40378.3,4181.6,1.8238,0.2103,plate_AL_6
0.033,0.068,50,0.026,10,2,1.5,0.5,9,0.15,0.02,4,50,0.225,80,10,29083,30731,29404,G19,H5,H13,29739.3,713.4,1.2888,0.0359,plate_AL_6
0.165,0.0204,50,0.078,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,35880,37755,32356,H14,H15,H16,35330.3,2238.1,1.5699,0.1126,plate_AL_6
0.099,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.1,4,50,0.075,80,10,44765,31371,43081,H17,I4,I13,39739,5956.9,1.7917,0.2996,plate_AL_6
0.165,0.068,50,0.026,10,2,1.5,0.3,9,0.15,0.06,4,50,0.075,80,10,46237,40225,40962,H18,I5,I14,42474.7,2677.3,1.9293,0.1346,plate_AL_6
0.165,0.068,50,0.078,10,2,1.5,0.1,9,0.15,0.06,4,50,0.075,80,10,50689,41509,48419,H19,I6,I15,46872.3,3904,2.1504,0.1963,plate_AL_6
0.33,0.034,50,0.026,10,2,1.5,0.1,9,0.15,0.1,4,50,0.075,80,10,46766,38742,52626,H20,I7,I16,46044.7,5691,2.1088,0.2862,plate_AL_6
0.099,0.034,50,0.026,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,43186,42268,42840,H21,I8,I17,42764.7,378.5,1.9438,0.019,plate_AL_6
0.033,0.034,50,0.078,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,46072,43409,48709,H22,I9,I18,46063.3,2163.7,2.1097,0.1088,plate_AL_6
0.165,0.0204,50,0.078,10,2,1.5,1,9,0.15,0.02,4,50,0.075,80,10,5784,7647,7950,H23,I10,I19,7127,957.7,0.1515,0.0482,plate_AL_6
0.099,0.0068,50,0.078,10,2,1.5,0.5,9,0.15,0.2,4,50,0.075,80,10,32439,31713,25504,I2,I11,I20,29885.3,3112.2,1.2961,0.1565,plate_AL_6
0.165,0.0068,50,0.078,10,2,1.5,1,9,0.15,0.06,4,50,0.075,80,10,6457,7362,7603,I3,I12,I21,7140.7,493.3,0.1522,0.0248,plate_AL_6
0.033,0.068,50,0.026,10,2,1.5,1,9,0.15,0.02,4,50,0.075,80,10,6759,7221,6102,I22,I23,J2,6694,459.1,0.1298,0.0231,plate_AL_6
0.033,0.068,50,0.078,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,21539,33684,25153,J3,J5,J7,26792,5091.8,1.1405,0.2561,plate_AL_6
0.033,0.034,50,0.078,10,2,1.5,1,9,0.15,0.1,4,50,0.075,80,10,8387,7770,8241,J4,J6,J8,8132.7,263.3,0.2021,0.0132,plate_AL_6
0.33,0.0204,50,0.026,10,2,1.5,0.1,9,0.15,0.2,4,50,0.075,80,10,37381,29851,41332,J9,J10,J11,36188,4762.4,1.6131,0.2395,plate_AL_6
0.33,0.034,50,0.026,10,2,1.5,0.5,9,0.15,0.1,4,50,0.075,80,10,14158,27942,28740,J12,J14,J16,23613.3,6693.9,0.9807,0.3367,plate_AL_6
0.165,0.068,50,0.13,10,2,1.5,0.5,9,0.15,0.02,4,50,0.075,80,10,33784,33244,32586,J13,J15,J17,33204.7,489.9,1.463,0.0246,plate_AL_6
0.33,0.0204,50,0.026,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,41186,38136,46831,J18,J19,J20,42051,3602,1.9079,0.1812,plate_AL_6
0.33,0.034,50,0.026,10,2,1.5,1,9,0.15,0.06,4,50,0.075,80,10,5933,5248,5938,J21,K2,K5,5706.3,324.1,0.0801,0.0163,plate_AL_6
0.33,0.034,50,0.078,10,2,1.5,0.1,9,0.15,0.2,4,50,0.075,80,10,34961,49223,-1,J22,K3,K6,42092,7131,1.91,0.3586,plate_AL_6
0.033,0.068,50,0.13,10,2,1.5,0.3,9,0.15,0.2,4,50,0.075,80,10,38669,44025,31610,J23,K4,K7,38101.3,5084.3,1.7093,0.2557,plate_AL_6
0.33,0.034,50,0.026,10,2,1.5,1,9,0.15,0.1,4,50,0.075,80,10,8128,6091,6139,K8,K9,K10,6786,949.1,0.1344,0.0477,plate_AL_6
0.099,0.0068,50,0.026,10,2,1.5,0.3,9,0.45,0.02,4,50,0.075,80,10,43157,43092,46414,K11,K13,K15,44221,1550.9,2.0171,0.078,plate_AL_6
0.099,0.0068,50,0.078,10,2,1.5,0.1,9,0.45,0.02,4,50,0.075,80,10,55857,56366,56186,K12,K14,K16,56136.3,210.7,2.6163,0.0106,plate_AL_6
0.165,0.0068,50,0.078,10,2,1.5,0.1,9,0.45,0.02,4,50,0.075,80,10,48130,50652,-1,K17,K18,K19,49391,1261,2.2771,0.0634,plate_AL_6
0.099,0.034,50,0.026,10,2,1.5,0.1,9,0.45,0.06,4,50,0.075,80,10,47057,44144,54161,K20,L2,L6,48454,4207,2.23,0.2116,plate_AL_6
0.033,0.0204,50,0.026,10,2,1.5,0.3,9,0.45,0.1,4,50,0.075,80,10,43940,47077,43932,K21,L3,L7,44983,1480.7,2.0554,0.0745,plate_AL_6
0.165,0.0068,50,0.026,10,2,1.5,0.3,9,0.45,0.06,4,50,0.075,80,10,23702,41957,49824,K22,L4,L8,38494.3,10941.7,1.7291,0.5503,plate_AL_6
0.033,0.0068,50,0.078,10,2,1.5,0.3,9,0.45,0.1,4,50,0.075,80,10,47638,38056,42058,K23,L5,L9,42584,3929.5,1.9348,0.1976,plate_AL_6
0.165,0.034,50,0.026,10,2,1.5,0.1,9,0.45,0.06,4,50,0.075,80,10,46388,55249,37510,L10,L13,L16,46382.3,7241.9,2.1258,0.3642,plate_AL_6
0.099,0.0068,50,0.026,10,2,1.5,0.5,9,0.45,0.1,4,50,0.075,80,10,35572,26742,29595,L11,L14,L17,30636.3,3679.3,1.3339,0.185,plate_AL_6
0.033,0.034,50,0.078,10,2,1.5,0.5,9,0.45,0.02,4,50,0.075,80,10,37500,36681,36780,L12,L15,L18,36987,365,1.6533,0.0184,plate_AL_6
0.033,0.068,50,0.026,10,2,1.5,0.3,9,0.45,0.02,4,50,0.075,80,10,33248,41647,37288,L19,L22,M3,37394.3,3429.7,1.6738,0.1725,plate_AL_6
0.033,0.0204,50,0.026,10,2,1.5,0.1,9,0.45,0.2,4,50,0.075,80,10,38839,39417,55865,L20,L23,M4,44707,7893.4,2.0415,0.397,plate_AL_6
0.033,0.0204,50,0.026,10,2,1.5,1,9,0.45,0.02,4,50,0.075,80,10,7433,6272,7708,L21,M2,M5,7137.7,622.3,0.1521,0.0313,plate_AL_6
0.033,0.068,50,0.078,10,2,1.5,0.1,9,0.45,0.06,4,50,0.075,80,10,53436,42543,33000,M6,M9,M12,42993,8349,1.9553,0.4199,plate_AL_6
0.33,0.0068,50,0.026,10,2,1.5,0.1,9,0.45,0.1,4,50,0.075,80,10,43721,42822,41870,M7,M10,M13,42804.3,755.8,1.9458,0.038,plate_AL_6
0.033,0.034,50,0.026,10,2,1.5,1,9,0.45,0.02,4,50,0.075,80,10,7302,7171,7497,M8,M11,M14,7323.3,133.9,0.1614,0.0067,plate_AL_6
0.165,0.034,50,0.026,10,2,1.5,0.5,9,0.45,0.06,4,50,0.075,80,10,31259,29476,32045,M15,M16,M17,30926.7,1074.8,1.3485,0.0541,plate_AL_6
0.033,0.068,50,0.026,10,2,1.5,0.5,9,0.45,0.06,4,50,0.075,80,10,29714,38827,30323,M18,M19,M20,32954.7,4159.8,1.4505,0.2092,plate_AL_6
0.165,0.068,50,0.026,10,2,1.5,0.1,9,0.45,0.1,4,50,0.075,80,10,42440,38620,52964,M21,M23,N3,44674.7,6065.4,2.0399,0.305,plate_AL_6
0.099,0.068,50,0.078,10,2,1.5,0.1,9,0.45,0.1,4,50,0.075,80,10,41154,42463,50699,M22,N2,N4,44772,4225,2.0448,0.2125,plate_AL_6
0.033,0.0068,50,0.026,10,2,1.5,0.1,9,0.75,0.02,4,50,0.075,80,10,39583,51459,53572,N5,N6,N7,48204.7,6157.2,2.2174,0.3097,plate_AL_6
0.033,0.0068,50,0.026,10,2,1.5,0.1,9,0.75,0.1,4,50,0.075,80,10,41288,45100,55625,N8,N9,N10,47337.7,6063.2,2.1738,0.3049,plate_AL_6
0.33,0.068,50,0.26,10,2,1.5,1,30,0.75,0.2,4,50,0.75,80,10,6229,6034,6315,N11,N12,N13,6192.7,117.6,0.1045,0.0059,plate_AL_6
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,2,50,0.75,80,10,4947,4748,5063,N14,N16,N18,4919.3,130.1,0.0405,0.0065,plate_AL_6
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,40,10,4728,4645,4885,N15,N17,N19,4752.7,99.5,0.0321,0.005,plate_AL_6
0.33,0.068,50,0.26,10,2,1.5,1,15,1.5,0.2,4,50,0.75,80,10,5537,5070,5203,N20,N21,N22,5270,196.5,0.0581,0.0099,plate_AL_6
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.1,4,50,0.75,80,10,4596,4912,4906,N23,O8,O15,4804.7,147.6,0.0347,0.0074,plate_AL_6
0.33,0.068,50,0.13,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,4534,4880,4464,O2,O9,O16,4626,181.9,0.0257,0.0091,plate_AL_6
0.165,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,5031,5840,4647,O3,O10,O17,5172.7,497.2,0.0532,0.025,plate_AL_6
0.33,0.068,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.375,80,10,4750,5102,5277,O4,O11,O18,5043,219.2,0.0467,0.011,plate_AL_6
0.33,0.034,50,0.26,10,2,1.5,1,30,1.5,0.2,4,50,0.75,80,10,4669,4970,4994,O5,O12,O19,4877.7,147.9,0.0384,0.0074,plate_AL_6
0.33,0.068,50,0.26,10,2,1.5,0.5,30,1.5,0.2,4,50,0.75,80,10,10257,9705,9076,O6,O13,O20,9679.3,482.5,0.2799,0.0243,plate_AL_6
0.33,0.068,50,0.26,10,2,0.75,1,30,1.5,0.2,4,50,0.75,80,10,4340,4563,4086,O7,O14,O21,4329.7,194.9,0.0108,0.0098,plate_AL_6
0.165,0.034,50,0.026,10,2,0.75,0.5,15,0.45,0.02,2,50,0.225,40,10,20568,20311,18457,P2,P9,P16,19778.7,940.4,0.7878,0.0473,plate_AL_6
0.099,0.034,50,0.026,10,2,0.75,0.3,15,0.75,0.02,1.2,50,0.375,40,10,23948,22639,25406,P3,P10,P17,23997.7,1130.2,1,0.0568,plate_AL_6
0.165,0.0204,50,0.078,10,2,0.75,0.5,9,0.15,0.02,0.4,50,0.375,40,10,15814,16171,16229,P4,P11,P18,16071.3,183.5,0.6014,0.0092,plate_AL_6
0.033,0.0068,50,0.026,10,2,0.75,0.3,15,0.75,0.02,2,50,0.375,24,10,21705,20953,22134,P5,P12,P19,21597.3,488.1,0.8793,0.0245,plate_AL_6
0.033,0.0204,50,0.026,10,2,0.75,0.3,9,0.15,0.06,2,50,0.225,40,10,22206,22274,22009,P6,P13,P20,22163,112.4,0.9077,0.0057,plate_AL_6
0.033,0.034,50,0.026,10,2,0.75,0.3,9,0.45,0.06,2,50,0.075,40,10,30129,29913,31136,P7,P14,P21,30392.7,533,1.3216,0.0268,plate_AL_6
0.033,0.0204,50,0.026,10,2,0.75,0.3,15,0.45,0.02,2,50,0.075,40,10,26243,13402,26106,P8,P15,P22,21917,6021.3,0.8954,0.3028,plate_AL_6
