# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.003594;0.000094;0.001758;3.375000;1.000000;8100.000000;0.337500;0.004000;64.000000;0.042187;512000.000000;0.126600;0.001900;0.226251;0.142445
0.003594;0.000094;0.001758;1.687500;0.500000;2700.000000;1.687500;0.000800;32.000000;0.042187;51200.000000;0.421700;0.019900;0.549045;0.106577
0.035937;0.000094;0.005273;3.375000;1.000000;8100.000000;0.337500;0.008000;64.000000;0.042187;512000.000000;0.137400;0.004700;0.128440;0.055439
0.017969;0.000094;0.005273;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.210938;512000.000000;2.063600;0.090400;1.956620;0.134092
0.003594;0.000031;0.001758;1.012500;0.100000;13500.000000;0.337500;0.002400;6.400000;0.042187;256000.000000;0.656900;0.030100;0.717556;0.069446
0.010781;0.000031;0.001758;1.687500;0.100000;8100.000000;0.337500;0.004000;19.200000;0.042187;256000.000000;0.854700;0.005000;0.888022;0.083139
0.003594;0.000157;0.005273;1.687500;0.100000;8100.000000;1.012500;0.004000;32.000000;0.042187;256000.000000;1.123100;0.011800;1.050170;0.078480
0.010781;0.000157;0.001758;1.687500;0.300000;13500.000000;1.012500;0.000800;32.000000;0.126562;256000.000000;1.022000;0.024800;0.958722;0.069649
0.003594;0.000094;0.001758;1.687500;0.100000;13500.000000;1.012500;0.000800;19.200000;0.042187;256000.000000;0.951000;0.019500;1.033903;0.055152
0.010781;0.000157;0.008788;1.687500;0.300000;8100.000000;0.337500;0.000800;32.000000;0.126562;256000.000000;0.831900;0.006200;0.821322;0.071601
0.003594;0.000031;0.005273;3.375000;0.100000;8100.000000;3.375000;0.008000;64.000000;0.210938;512000.000000;2.019400;0.058900;1.943046;0.076265
0.017969;0.000157;0.005273;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.042187;512000.000000;2.241400;0.002600;2.033427;0.099778
0.003594;0.000094;0.001758;1.687500;0.500000;8100.000000;1.687500;0.000800;32.000000;0.042187;256000.000000;0.813100;0.029900;0.778435;0.076436
0.003594;0.000031;0.001758;1.687500;0.300000;8100.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;0.832800;0.027800;0.802450;0.057426
0.003594;0.000157;0.001758;3.375000;0.100000;8100.000000;3.375000;0.000800;64.000000;0.042187;512000.000000;2.103600;0.012400;2.141230;0.081839
0.010781;0.000157;0.005273;1.687500;0.300000;13500.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;1.015500;0.030200;0.954492;0.045735
0.035937;0.000157;0.005273;3.375000;0.100000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;2.015700;0.053100;2.031395;0.065628
0.035937;0.000314;0.017576;3.375000;0.100000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.163900;0.002100;0.266309;0.118241
0.017969;0.000094;0.005273;1.012500;0.300000;8100.000000;1.012500;0.004000;6.400000;0.126562;153600.000000;0.676500;0.006000;0.555067;0.113105
0.003594;0.000157;0.005273;3.375000;0.100000;8100.000000;1.012500;0.000800;64.000000;0.126562;512000.000000;1.829700;0.050500;1.844053;0.056097
