# nad;folinic_acid;coa;nucleo_mix;spermidin;pga;aa;trna;mg_gluta;camp;K_gluta;y_data;y_data_std;y_pr;y_std_pr
0.003594;0.000031;0.001758;3.375000;0.100000;8100.000000;0.337500;0.002400;64.000000;0.042187;512000.000000;1.452700;0.131800;1.473802;0.075310
0.010781;0.000094;0.005273;3.375000;0.100000;8100.000000;3.375000;0.008000;64.000000;0.042187;512000.000000;2.491200;0.032400;2.450873;0.094424
0.010781;0.000157;0.005273;1.687500;0.300000;13500.000000;0.337500;0.002400;32.000000;0.126562;256000.000000;0.473900;0.034200;0.450265;0.067212
0.017969;0.000031;0.005273;1.687500;0.300000;2700.000000;0.337500;0.000800;19.200000;0.042187;256000.000000;1.141000;0.062800;1.182339;0.077570
0.010781;0.000031;0.001758;1.687500;0.100000;8100.000000;0.337500;0.004000;32.000000;0.042187;256000.000000;1.258200;0.051200;1.166407;0.063716
0.010781;0.000157;0.008788;1.687500;0.300000;13500.000000;0.337500;0.002400;19.200000;0.042187;256000.000000;0.486200;0.016700;0.514640;0.060667
0.010781;0.000094;0.008788;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.210938;512000.000000;1.578600;0.090900;1.631299;0.077357
0.003594;0.000314;0.008788;3.375000;0.100000;8100.000000;3.375000;0.002400;64.000000;0.042187;512000.000000;2.387200;0.046400;2.246264;0.156116
0.010781;0.000157;0.008788;1.687500;0.100000;2700.000000;0.337500;0.000800;6.400000;0.126562;51200.000000;1.138400;0.066500;1.079322;0.105782
0.003594;0.000031;0.001758;3.375000;1.000000;8100.000000;1.012500;0.004000;64.000000;0.042187;512000.000000;0.217900;0.003600;0.330420;0.154321
0.035937;0.000094;0.001758;3.375000;0.100000;8100.000000;3.375000;0.008000;64.000000;0.210938;512000.000000;2.481800;0.117000;2.402407;0.106246
0.017969;0.000031;0.005273;3.375000;0.100000;8100.000000;1.012500;0.000800;64.000000;0.042187;512000.000000;1.906800;0.074100;1.890101;0.060830
0.010781;0.000157;0.008788;1.687500;0.300000;8100.000000;1.012500;0.000800;32.000000;0.042187;256000.000000;1.302400;0.026500;1.116471;0.100601
0.017969;0.000094;0.005273;3.375000;0.100000;8100.000000;1.687500;0.000800;64.000000;0.210938;512000.000000;1.748800;0.209600;1.750090;0.061223
0.010781;0.000031;0.001758;3.375000;0.100000;8100.000000;3.375000;0.004000;64.000000;0.042187;512000.000000;2.507100;0.042900;2.460804;0.077609
0.003594;0.000157;0.008788;3.375000;0.300000;8100.000000;0.337500;0.000800;64.000000;0.042187;512000.000000;1.155700;0.069500;1.174009;0.047410
0.010781;0.000031;0.001758;0.337500;0.100000;13500.000000;1.687500;0.002400;32.000000;0.210938;51200.000000;0.935200;0.162200;0.904921;0.085057
0.003594;0.000094;0.001758;1.687500;0.100000;13500.000000;1.012500;0.000800;19.200000;0.042187;256000.000000;0.591700;0.026000;0.802374;0.109720
0.003594;0.000094;0.008788;1.687500;0.300000;13500.000000;0.337500;0.004000;32.000000;0.042187;256000.000000;0.556000;0.027900;0.520856;0.066202
0.003594;0.000157;0.001758;3.375000;0.100000;8100.000000;3.375000;0.000800;64.000000;0.042187;512000.000000;2.375500;0.052700;2.325419;0.058036
0.017969;0.000314;0.001758;3.375000;0.500000;8100.000000;0.337500;0.004000;64.000000;0.126562;512000.000000;0.768300;0.019600;0.784459;0.064804
0.035937;0.000314;0.017576;3.375000;0.100000;27000.000000;3.375000;0.008000;64.000000;0.421875;512000.000000;0.161400;0.007300;0.264759;0.136725
0.010781;0.000314;0.001758;3.375000;1.000000;8100.000000;0.337500;0.002400;64.000000;0.126562;512000.000000;0.212300;0.011200;0.190689;0.079260
0.003594;0.000031;0.001758;1.012500;0.100000;13500.000000;0.337500;0.002400;6.400000;0.042187;256000.000000;0.433500;0.031700;0.501651;0.113741
